issue_id	publish_year	publish_month	publish_date	icon_url	pca 2	pca 3	Hç	L%	S%
65763	1997	4	1997/4	50306-4605-65763-1-x-men_icon.jpg	2.265852948	0.813122588	24.51203942	51.93470588	18.21256216
155515	1997	4	1997/4	768025-wolverine_icon.jpg	2.29491326	-2.056061106	31.57943742	41.30541176	23.24834233
264349	1997	5	1997/5	1693088-21_icon.jpg	1.256047313	1.686745668	42.8643194	48.42468627	35.88434679
275009	1997	5	1997/5	1866052-x_men_deluxe025_icon.jpg	0.112155334	1.017908985	359.0465584	45.70939216	17.94890053
300058	1997	5	1997/5	2060200-04_icon.jpg	2.516241295	1.04200916	205.5815097	56.05	1.814450467
300231	1997	5	1997/5	2060955-04_icon.jpg	-2.059787111	-0.476057454	18.28253016	41.85458824	28.47561867
309215	1997	5	1997/5	2144815-fator_x_03_10_icon.jpg	2.073003107	1.454467658	41.1290235	51.5272549	22.35701486
311557	1997	5	1997/5	2163198-fxf213_icon.jpg	0.139663754	0.102857717	358.0811808	40.63715686	6.472633227
313936	1997	5	1997/5	2184143-pxf2014_icon.jpg	0.118848823	0.92972216	16.12329537	38.72509804	19.82703622
43683	1997	5	1997/5	38866-5300-43683-1-generation-x_icon.jpg	1.262417506	0.537228857	20.62063483	38.9885098	5.314084491
43705	1997	5	1997/5	38883-6023-43705-1-x-men-lost-tales_icon.jpg	1.780474795	-0.180730058	34.02941491	42.49366667	21.14285081
51181	1997	5	1997/5	43805-4250-51181-1-wolverine_icon.jpg	-1.867993786	-0.205995132	10.33546778	39.07343137	29.5840662
65764	1997	5	1997/5	50307-4605-65764-1-x-men_icon.jpg	-0.803888184	0.727711309	34.01550369	38.97537255	16.53613343
140990	1997	5	1997/5	595417-xme1_icon.jpg	1.971049956	-1.519233871	41.18744032	53.33058824	14.95962422
152359	1997	5	1997/5	713689-uo9_icon.jpg	0.068727669	0.748483004	28.81692471	49.7445098	10.00524247
264350	1997	6	1997/6	1693096-22_icon.jpg	4.33109811	-0.689451499	27.15628136	60.87647059	10.98681902
279524	1997	6	1997/6	1912530-x_men084_icon.jpg	0.543403296	-0.033267992	20.81625462	58.46647059	8.039335099
65765	1997	6	1997/6	1956664-x_men_65_icon.jpg	0.830152278	0.850305638	14.07321117	57.08058824	10.19649229
300232	1997	6	1997/6	2060956-05a_icon.jpg	0.603555102	1.258478865	23.83671783	45.83527451	22.15525417
313055	1997	6	1997/6	2176592-xmhatomf_icon.jpg	-0.415898706	0.761496969	212.2903412	44.68980392	4.551636992
313937	1997	6	1997/6	2184145-pxf2015_icon.jpg	-0.137578096	0.776419155	323.954107	25.4664902	21.56182172
43772	1997	6	1997/6	38942-5300-43772-1-generation-x_icon.jpg	-0.691141322	0.590621467	21.16783759	39.76603922	13.72794206
43785	1997	6	1997/6	38955-5066-43785-1-x-men-unlimited_icon.jpg	0.032856976	0.885388865	14.04524224	43.95176471	9.742409237
51182	1997	6	1997/6	43807-4250-51182-1-wolverine_icon.jpg	-0.983928785	0.776554327	15.83275791	41.27221569	33.50670797
264306	1997	7	1997/7	1692917-23_icon.jpg	-0.349343427	0.892456402	322.4487054	48.15764706	6.667643849
275030	1997	7	1997/7	1866534-x_men_deluxe027_icon.jpg	-0.843142078	0.517363969	7.760642614	49.29601961	24.65469709
300233	1997	7	1997/7	2060957-06_icon.jpg	0.742869404	0.44691114	20.09502191	57.14098039	25.99905756
313938	1997	7	1997/7	2184147-pxf2016_icon.jpg	1.529769755	0.02158403	230.1380035	23.85331373	8.368878743
315790	1997	7	1997/7	2201226-xmenf2016_icon.jpg	0.374983394	0.072724377	37.23331152	57.25607843	16.82248135
325063	1997	7	1997/7	2266061-3_icon.jpg	1.277893965	-1.124064032	19.1184573	52.36823529	9.862424976
43915	1997	7	1997/7	39063-3092-43915-1-uncanny-x-men-the_icon.jpg	-0.523307865	0.825885307	29.42325989	36.57937255	11.49324488
264310	1997	8	1997/8	1692983-24_icon.jpg	0.827698152	1.291211092	25.55613812	50.93392157	16.00602629
113365	1997	8	1997/8	170189-19016-113365-1-wildc-a-t-s--x-men_icon.jpg	-4.435535343	-3.079786431	14.26697645	34.23421569	28.22626142
275033	1997	8	1997/8	1866692-x_men_deluxe028_icon.jpg	0.664814013	0.714841621	24.10909377	47.57439216	21.97862254
300234	1997	8	1997/8	2060958-07_icon.jpg	-0.030089805	0.577375182	20.17401669	48.55098039	27.1071443
309218	1997	8	1997/8	2144819-fator_x_06_10_icon.jpg	0.618250611	0.955743627	260.827907	45.36901961	2.787597998
313939	1997	8	1997/8	2184150-pxf2017_icon.jpg	0.424917134	-0.345428105	21.39463067	47.21627451	8.337520712
315791	1997	8	1997/8	2201227-xmenf2017_icon.jpg	0.093271844	-0.725924316	36.75121738	37.86447059	8.039612902
319877	1997	8	1997/8	2234791-marvel_mega008_icon.jpg	-0.940200269	0.431566558	346.2013525	36.97427451	27.66693111
43973	1997	8	1997/8	39111-2406-43973-1-incredible-hulk-the_icon.jpg	0.23509025	1.04250223	4.610634648	50.62686275	21.9953694
51184	1997	8	1997/8	43811-4250-51184-1-wolverine_icon.jpg	-0.490487286	0.572489822	36.12798859	44.12980392	32.41062463
264343	1997	9	1997/9	1693037-25_icon.jpg	0.649242728	0.724994091	32.92256453	43.46019608	7.04408361
279535	1997	9	1997/9	1912826-x_men087_icon.jpg	-1.898786508	-0.522336392	212.1322846	41.63760784	9.830950338
300235	1997	9	1997/9	2060959-08_icon.jpg	-1.614628066	-0.191196237	55.4168073	38.80590196	31.28789284
313940	1997	9	1997/9	2184155-pxf2018_icon.jpg	0.592620669	-1.039858661	22.31948075	61.3945098	11.2683353
51185	1997	9	1997/9	43813-4250-51185-1-wolverine_icon.jpg	-1.640705277	0.12801307	11.86615918	40.45978431	27.61740174
187571	1998	-1	1998/-1	1061033-star_trek_alien_spotlight_cardassians__2009____page_1_icon.jpg	-1.338760091	0.542906061	9.083393132	48.52272549	19.76599604
252080	1998	-1	1998/-1	1587057-21_icon.jpg	-0.393295588	0.851954519	324.8694484	32.50507843	19.12226084
252081	1998	-1	1998/-1	1587059-22_icon.jpg	-0.619874389	0.885534142	9.29726667	43.11821569	29.05332308
252087	1998	-1	1998/-1	1587065-28_icon.jpg	0.284662177	1.194729145	9.530685921	42.02078431	4.39465064
291707	1998	-1	1998/-1	1999746-09_icon.jpg	-3.267859297	-1.142795888	31.36898829	26.20894118	40.98331957
156501	1998	-1	1998/-1	790428-dr._doom1_icon.jpg	6.404957609	-2.6747282	40.07287655	56.82294118	19.69137569
275045	1998	1	1998/1	1866785-x_men_deluxe033_icon.jpg	1.92001645	1.606251311	338.9063432	59.68960784	2.446213938
279551	1998	1	1998/1	1912930-x_men091_icon.jpg	-2.169161153	-0.777002652	88.86763659	28.69803922	2.686253075
300066	1998	1	1998/1	2060208-12a_icon.jpg	0.942889755	-0.456783355	30.47919867	45.73192157	21.88165644
300239	1998	1	1998/1	2060963-12_icon.jpg	-1.579624911	0.078022743	44.11070631	33.81223529	21.20221013
316239	1998	1	1998/1	2207813-xmenf2022_icon.jpg	0.931763032	0.694613981	43.79227898	44.92111765	24.07981398
325057	1998	1	1998/1	2266038-6_icon.jpg	-0.283944667	1.185123753	13.48936768	43.5922549	30.42791825
44579	1998	1	1998/1	39611-6041-44579-1-unlimited-access_icon.jpg	0.304446959	0.323607861	29.68940802	55.01156863	8.209082073
44590	1998	1	1998/1	39619-6022-44590-1-wolverine-days-of-f_icon.jpg	-3.995082307	-2.070202105	0.785988345	31.70119608	34.67544059
65771	1998	1	1998/1	50314-4605-65771-1-x-men_icon.jpg	3.231161051	0.758317644	31.10661579	66.76686275	38.49984365
66398	1998	1	1998/1	50593-4052-66398-1-excalibur_icon.jpg	2.318871831	0.859347517	18.42044657	53.18117647	29.82293028
202279	1998	10	1998/10	1168055-manga_14_icon.jpg	0.956422016	0.84449482	31.95832704	55.67019608	17.57680841
202280	1998	10	1998/10	1168057-manga_15_icon.jpg	1.017535198	1.032160883	19.92342826	53.97490196	19.02798132
259706	1998	10	1998/10	1646123-marvel_collectible_classics_4_icon.jpg	0.668016151	1.100921078	322.4686045	28.24633333	4.129149506
264420	1998	10	1998/10	1694606-39_icon.jpg	0.393352355	0.819237917	22.67695253	46.40686275	7.503538608
279584	1998	10	1998/10	1913400-x_men100_icon.jpg	0.360700697	-0.04036054	355.6097483	45.26227451	32.35885315
291708	1998	10	1998/10	1999747-10_icon.jpg	-0.872305927	0.861296759	348.9636302	33.70954902	15.22074097
298975	1998	10	1998/10	2055267-58_icon.jpg	0.951510305	0.236782663	147.6373548	43.59588235	3.135302399
300075	1998	10	1998/10	2060218-21_icon.jpg	-0.264139064	0.8320147	11.4443744	49.96409804	21.97385652
300248	1998	10	1998/10	2060972-21_icon.jpg	0.829859167	0.809438509	342.6965931	58.07372549	26.19163424
313825	1998	10	1998/10	2182744-xclbf231_icon.jpg	1.950810954	0.515745967	20.58187064	53.40627451	21.00257545
313953	1998	10	1998/10	2184182-pxf2031_icon.jpg	1.98294597	-0.195124307	28.88769025	49.49962745	26.7317916
316248	1998	10	1998/10	2207842-xmenf2031_icon.jpg	7.530829012	-2.38328686	62.54257117	70.52117647	20.46799963
65779	1998	10	1998/10	50322-4605-65779-1-x-men_icon.jpg	-0.789845298	0.634757433	3.734016424	52.35137255	33.17339347
155545	1998	10	1998/10	768372-1_icon.jpg	-1.560827921	-0.304211368	21.85452984	38.51980392	5.927686802
45469	1998	11	1998/11	1211564-uxm361_icon.jpg	0.613261783	1.315097519	8.16085086	46.54980392	21.14875908
259707	1998	11	1998/11	1646124-marvel_collectible_classics_5_icon.jpg	6.201884773	-3.082262694	84.08112629	36.52427451	3.851319939
264462	1998	11	1998/11	1695418-40_icon.jpg	1.076526383	1.334424422	357.0383401	53.4445098	8.139980542
279773	1998	11	1998/11	1915149-x_men101_icon.jpg	3.498822591	1.171548428	53.47366909	69.31372549	17.78785942
300076	1998	11	1998/11	2060219-22_icon.jpg	-1.110307064	0.728225948	14.48661158	41.59929412	10.42796729
309233	1998	11	1998/11	2144839-fator_x_21_10_icon.jpg	0.70471162	-0.775638654	214.1872197	61.7654902	3.659562247
313062	1998	11	1998/11	2176615-whatifespxmf1998_icon.jpg	-1.223731399	-0.634755114	15.16697614	32.05364706	12.97983283
316249	1998	11	1998/11	2207845-xmenf2032_icon.jpg	2.553715864	-0.074353012	355.2061996	54.51058824	9.511370886
325037	1998	11	1998/11	2265987-11_icon.jpg	-0.53293549	0.484802418	27.16609072	41.36815686	7.845572231
325238	1998	11	1998/11	2266568-6_icon.jpg	0.151080736	0.283641403	203.9344606	39.77119608	10.81426059
50769	1998	11	1998/11	43409-7084-50769-1-avengers_icon.jpg	1.203674017	1.203132342	1.573762291	43.52733333	14.04688692
65780	1998	11	1998/11	50323-4605-65780-1-x-men_icon.jpg	-1.416963597	0.087024039	17.18851629	47.73523529	26.41050698
45440	1998	11	1998/11	673671-what_if_v2_114_icon.jpg	-1.201905932	0.620191054	26.34026391	45.45939216	32.46814977
152908	1998	11	1998/11	722899-1_icon.jpg	-1.869459289	-0.06861012	13.80090525	39.98805882	40.07220783
238691	1998	12	1998/12	1460888-wildcats_x_men_icon.jpg	-0.703498237	0.995487507	19.83534613	46.38411765	13.19628507
249043	1998	12	1998/12	1551950-earth_x_icon.jpg	-1.118870842	-0.024424152	11.68269231	40.03137255	26.69278997
259708	1998	12	1998/12	1646125-marvel_collectible_classics1_6_icon.jpg	8.735057874	-5.096329332	170.3453416	33.42323529	2.125150697
279774	1998	12	1998/12	1915159-x_men102_icon.jpg	1.173992449	0.566836862	355.2518521	58.41313725	15.21078018
293862	1998	12	1998/12	2026261-xvid2_icon.jpg	-0.314903591	0.440113321	25.29790055	39.6304902	12.50200999
300077	1998	12	1998/12	2060220-23_icon.jpg	0.590467497	1.031223571	3.603917301	54.50352941	23.76396359
300249	1998	12	1998/12	2060973-22a_icon.jpg	-0.396147269	1.001220491	23.98013169	41.7377451	30.50208468
313955	1998	12	1998/12	2184190-pxf2033_icon.jpg	1.273303831	0.883152867	260.1617028	51.82137255	4.933031081
316696	1998	12	1998/12	2211811-xmenf2033_icon.jpg	1.236030313	-0.53604258	286.8217217	48.32078431	3.855767826
123893	1998	12	1998/12	316338-20582-123893-1-the-supernaturals_icon.jpg	-0.753671548	1.153258113	38.78336955	31.64427451	25.26752663
132204	1998	12	1998/12	432869-x_menliberators2_icon.jpg	-0.35467114	0.684857001	15.20473831	50.36411765	20.8091869
51199	1998	12	1998/12	43840-4250-51199-1-wolverine_icon.jpg	-3.884256397	-2.410289725	18.7443095	27.79245098	12.78545803
132825	1998	12	1998/12	443812-battlebooks_storm_streets_of_fire_1_00_icon.jpg	-1.250855906	0.394483013	342.3522382	41.86515686	7.994715059
65781	1998	12	1998/12	50324-4605-65781-1-x-men_icon.jpg	-0.376520948	1.026400384	26.15090047	48.61015686	34.25500521
136058	1998	12	1998/12	508067-2_icon.jpg	-0.205076006	0.024249896	80.37527686	46.51823529	10.08628284
45528	1998	12	1998/12	742218-362_icon.jpg	-0.128477748	0.465909293	15.94454143	49.97882353	19.32661676
264370	1998	2	1998/2	1693836-30_icon.jpg	-1.153799326	0.661589565	18.56310969	38.06231373	23.47862999
279557	1998	2	1998/2	1913064-x_men092_icon.jpg	0.127818696	0.780799934	38.832788	46.71960784	14.87891887
300240	1998	2	1998/2	2060964-13_icon.jpg	-0.117332944	1.273239897	27.64019824	36.83692157	30.85656282
311155	1998	2	1998/2	2160897-genxf2023_icon.jpg	0.622129948	0.876347294	45.21470019	42.59196078	1.190043228
316240	1998	2	1998/2	2207830-xmenf2023_icon.jpg	-0.180584873	0.145222827	37.85326188	43.49768627	12.12947094
333145	1998	2	1998/2	2309215-marvel_miniserie032_icon.jpg	-0.542288257	0.814696266	48.8941633	44.81088235	12.62845379
202270	1998	3	1998/3	1168039-manga_1_icon.jpg	-0.503041453	-0.577158959	357.2762381	52.35803922	21.74059776
275055	1998	3	1998/3	1866798-x_men_deluxe035_icon.jpg	0.986582993	1.078137053	10.41554254	43.67792157	10.74918274
279561	1998	3	1998/3	1913113-x_men093_icon.jpg	-1.855904717	0.072939416	32.00930954	33.94872549	13.17748508
300068	1998	3	1998/3	2060210-14_icon.jpg	-0.55035122	0.760162114	224.9569287	39.80405882	7.462683626
300241	1998	3	1998/3	2060965-14_icon.jpg	1.015718053	1.410701715	40.52089189	49.98627451	12.5610952
309225	1998	3	1998/3	2144828-fator_x_13_10_icon.jpg	0.467237878	0.562410294	20.18568005	57.29784314	16.66766155
311156	1998	3	1998/3	2160898-genxf2024_icon.jpg	1.792986239	-1.03475066	16.06754197	52.0327451	12.73376854
316241	1998	3	1998/3	2207831-xmenf2024_icon.jpg	-0.297269062	0.548209668	350.9534613	48.90803922	6.538481584
325049	1998	3	1998/3	2266017-7_icon.jpg	1.34137171	-0.12690254	45.8953374	56.12431373	22.71569407
44780	1998	3	1998/3	467301-whaf_if_icon.png	4.095099106	-2.306325618	7.704151773	51.35627451	1.466041607
44810	1998	3	1998/3	742223-353_icon.jpg	2.136701764	1.317907537	344.9867596	56.27627451	9.652855945
264374	1998	4	1998/4	1693928-32_icon.jpg	-0.521253544	1.055882127	28.01025527	43.99588235	19.99072997
264382	1998	4	1998/4	1693999-33_icon.jpg	1.49605571	1.222316599	25.51971978	53.7072549	27.93348384
279564	1998	4	1998/4	1913138-x_men094_icon.jpg	0.604417139	1.139319996	22.40768588	54.74352941	15.55838619
299210	1998	4	1998/4	2056093-09_icon.jpg	-0.580687784	0.712332693	21.42609411	44.90378431	13.3709417
300069	1998	4	1998/4	2060212-15_icon.jpg	-0.141492538	0.40955696	25.65581624	48.68676471	22.90734084
300242	1998	4	1998/4	2060966-15_icon.jpg	-0.239587314	0.490529355	41.10975413	51.49862745	17.54427811
313947	1998	4	1998/4	2184169-pxf2025_icon.jpg	-0.801588412	0.366832082	27.25625539	42.40345098	9.432454628
44896	1998	4	1998/4	432566-uncanny_x_men_0354_icon.jpg	-0.463088383	0.850932956	22.89977128	42.05129412	28.86782529
66401	1998	4	1998/4	50596-4052-66401-1-excalibur_icon.jpg	0.9328791	0.711484022	267.2940065	25.8784902	6.739414898
44872	1998	4	1998/4	510791-x_men_unlimited_18_icon.jpg	-0.010560634	0.95335976	56.97992947	38.18162745	8.927248143
99070	1998	4	1998/4	66073-11291-99070-1-alpha-flight_icon.jpg	0.014318374	1.354036149	22.92530186	33.02139216	13.57806674
202273	1998	5	1998/5	1168044-manga_4_icon.jpg	-0.764179073	0.481272635	10.28557741	36.20994118	25.77089923
202274	1998	5	1998/5	1168046-manga_5_icon.jpg	0.294677825	-0.221122698	27.19132893	53.37294118	18.73943431
264385	1998	5	1998/5	1694122-34_icon.jpg	0.540068016	1.202720743	8.844467372	47.29764706	3.214519646
279570	1998	5	1998/5	1913179-x_men095_icon.jpg	0.368864779	0.924092586	5.869891298	52.98882353	22.52322143
300070	1998	5	1998/5	2060213-16_icon.jpg	0.230957664	-0.386859077	26.13132978	59.28372549	17.24174464
300243	1998	5	1998/5	2060967-16_icon.jpg	0.076805851	1.470521134	35.01177448	45.9572549	30.80014677
316243	1998	5	1998/5	2207837-xmenf2026_icon.jpg	0.948389679	0.176876734	17.89901478	52.54745098	10.06578295
325041	1998	5	1998/5	2266005-8_icon.jpg	0.966646356	1.570953286	342.8989757	49.77588235	20.42055173
133134	1998	5	1998/5	447924-x_men_alpha_flight_vol_2__1_icon.jpg	-1.964301129	0.141072604	347.7090634	29.18131373	20.76651255
65775	1998	5	1998/5	50318-4605-65775-1-x-men_icon.jpg	-1.2565195	0.663829529	15.48691936	44.62301961	39.95150661
44982	1998	5	1998/5	742222-355_icon.jpg	0.04305786	1.352008898	31.7066927	40.55664706	51.06732824
174190	1998	5	1998/5	978117-star_trek_tng___x_men_pg00_anthony_icon.jpg	-2.869746902	-0.792683659	11.37096438	32.07423529	26.38450262
264386	1998	6	1998/6	1694131-35_icon.jpg	0.998823801	1.166512835	45.31302994	47.9445098	11.81717427
279571	1998	6	1998/6	1913213-x_men096_icon.jpg	0.318270859	0.762038193	40.62972394	49.07645098	28.60287211
300071	1998	6	1998/6	2060214-17_icon.jpg	0.350074496	0.927476002	326.8643032	48.18039216	5.326387758
309228	1998	6	1998/6	2144831-fator_x_16_10_icon.jpg	-1.585644179	0.217520378	42.41935985	29.98896078	27.37484447
133135	1998	6	1998/6	447927-x_men_alpha_flight_vol_2__2_icon.jpg	-1.110455408	0.662877464	90.4258233	31.29739216	6.907610545
65776	1998	6	1998/6	50319-4605-65776-1-x-men_icon.jpg	1.954342967	-0.485704221	78.73545507	44.73935294	12.48595898
156357	1998	6	1998/6	788467-8_icon.jpg	-0.838668469	0.338772619	18.36181124	48.98137255	16.47004664
156359	1998	6	1998/6	788479-7_icon.jpg	-0.814154194	0.542983319	3.87520097	42.34933333	48.26540779
264391	1998	7	1998/7	1694222-36_icon.jpg	1.32374561	1.306833658	25.14290075	52.2472549	10.76090482
277158	1998	7	1998/7	1888300-xmn_vsn__cc_icon.jpg	2.868472793	-0.681401522	21.12158373	37.21615686	18.93843281
279573	1998	7	1998/7	1913243-x_men097_icon.jpg	-0.573380525	-0.089827444	54.14017214	49.82705882	4.480595629
300072	1998	7	1998/7	2060215-18_icon.jpg	0.849156623	0.904248809	19.6346351	52.55705882	13.30266698
118641	1998	7	1998/7	243911-19758-118641-1-cerebro-s-guide-to-t_icon.jpg	0.241925406	0.831981354	330.3485988	45.26215686	3.168902732
65777	1998	7	1998/7	50320-4605-65777-1-x-men_icon.jpg	0.234259812	0.537570947	22.66190095	55.11568627	18.57760692
140965	1998	7	1998/7	616000-essential_x_men_icon.jpg	-0.674148023	-1.168426952	45.59794806	57.45294118	8.62436057
156200	1998	7	1998/7	786305-10_icon.jpg	2.354898673	1.633496966	14.06831248	58.49254902	25.14360757
156201	1998	7	1998/7	786409-9_icon.jpg	-1.076109493	-0.604708897	9.052224371	50.48235294	16.78704364
201471	1998	8	1998/8	1160065-mcdonalds_premium_xmen_p01_icon.jpg	1.545391344	-1.072631112	50.48179091	54.83941176	25.62055236
259703	1998	8	1998/8	1646121-marvel_collectible_classics_2_icon.jpg	5.518757656	-3.415536889	245.7871481	34.81658824	2.676547014
264394	1998	8	1998/8	1694348-37_icon.jpg	-1.038275841	0.877077124	47.2464364	36.8547451	18.63212867
279576	1998	8	1998/8	1913295-x_men098_icon.jpg	-2.223673243	-0.845184792	165.235443	35.67668627	3.79909767
45217	1998	8	1998/8	2011131-61cd1852_bdad_41e2_a7cd_4c9f069d88db_icon.jpg	-0.765588073	0.495966509	31.89619473	47.12529412	27.1279318
300073	1998	8	1998/8	2060216-19_icon.jpg	-0.72944683	0.46852302	8.64398427	41.0054902	19.21215715
300246	1998	8	1998/8	2060970-19_icon.jpg	-1.064674494	0.049710699	45.40476602	44.72703922	13.45332625
131381	1998	8	1998/8	414760-Xm078_icon.png	-2.411895388	-0.570984688	320.9137654	34.38705882	10.44613227
202278	1998	9	1998/9	1168053-manga_13_icon.jpg	0.07024944	0.803869861	0.213527177	47.30192157	26.25445718
221580	1998	9	1998/9	1279322-x_menrosterbook1_icon.jpg	-0.719379367	0.657345963	23.16551974	43.18094118	21.56416139
231845	1998	9	1998/9	1358408-xmc_icon.jpg	-1.5266316	0.038911869	238.7646587	34.44329412	8.941892557
259705	1998	9	1998/9	1646122-marvel_collectible_classics_3_icon.jpg	7.226733828	-3.710365265	333.2553428	33.10996078	4.150993007
300074	1998	9	1998/9	2060217-20_icon.jpg	0.236579048	0.31428948	36.35155088	46.97692157	22.47398911
313952	1998	9	1998/9	2184181-pxf2030g_icon.jpg	-0.825537524	0.555406562	35.00202309	39.87503922	20.05249734
316247	1998	9	1998/9	2207841-xmenf2030_icon.jpg	1.542991009	-0.923626093	29.56644675	52.3145098	10.47056695
51196	1998	9	1998/9	43834-4250-51196-1-wolverine_icon.jpg	-1.529145793	-0.199292716	22.61810875	41.82921569	18.66366036
138850	1998	9	1998/9	543172-x22_icon.jpg	-1.715440276	0.163545931	6.655808037	46.01243137	20.30252694
252088	1999	-1	1999/-1	1587066-29_icon.jpg	0.960236338	1.522978555	348.8772959	48.72470588	22.21605177
252090	1999	-1	1999/-1	1587068-30_icon.jpg	0.669103915	1.2296313	357.4205463	50.12686275	21.28970368
252091	1999	-1	1999/-1	1587069-31_icon.jpg	-0.409261679	1.215232476	33.0288758	41.62864706	25.89181375
252092	1999	-1	1999/-1	1587070-32_icon.jpg	-0.852349522	0.65698978	352.7739011	38.36288235	24.51578246
252093	1999	-1	1999/-1	1587071-33_icon.jpg	0.006723233	1.15611069	351.16355	41.66833333	17.52659305
252094	1999	-1	1999/-1	1587072-34_icon.jpg	-0.677593254	0.796325714	339.5391901	32.03352941	19.8530951
252095	1999	-1	1999/-1	1587073-35_icon.jpg	-0.676117356	1.092745798	340.1073143	34.67123529	23.08219562
252096	1999	-1	1999/-1	1587074-36_icon.jpg	-1.157405521	0.788598917	346.4380665	34.85117647	20.91638958
252097	1999	-1	1999/-1	1587075-37_icon.jpg	0.994439172	1.554129336	17.99019794	45.20019608	11.41804868
252098	1999	-1	1999/-1	1587076-38_icon.jpg	0.065766351	1.190968122	4.26317201	45.19315686	17.95729963
292291	1999	-1	1999/-1	2002526-06_icon.jpg	0.806072827	1.059389432	27.60836253	46.69311765	18.66215326
294533	1999	-1	1999/-1	2035488-xvid23_icon.jpg	0.009972639	1.007198699	334.5584848	40.19492157	6.459649326
300097	1999	-1	1999/-1	2060244-43_icon.jpg	-0.618255435	0.644313392	319.8716453	47.86313725	2.106496465
156744	1999	-1	1999/-1	793800-x_men_1999_icon.jpg	-2.046681237	0.023041525	24.86694368	38.40258824	26.73880233
202284	1999	1	1999/1	1168061-manga_19_icon.jpg	2.099694847	0.703620024	75.91914998	51.21731373	30.12307083
202285	1999	1	1999/1	1168064-manga_20_icon.jpg	2.330368656	0.83201047	204.6486858	59.00647059	8.352824693
264474	1999	1	1999/1	1695620-42_icon.jpg	0.638486137	1.002293348	157.904401	44.00196078	6.115591997
279775	1999	1	1999/1	1915181-x_men103_icon.jpg	0.6894075	0.32986758	215.4088472	57.31960784	1.370882529
291913	1999	1	1999/1	2000811-18_icon.jpg	1.060141881	1.104094205	45.53992225	41.68280392	24.06865482
300078	1999	1	1999/1	2060221-24_icon.jpg	0.6901078	1.101874125	32.40476019	50.32172549	28.41704584
300250	1999	1	1999/1	2060974-23a_icon.jpg	0.365100241	0.612450485	311.1308994	51.64647059	12.29547086
300251	1999	1	1999/1	2060975-24_icon.jpg	-0.36766879	0.37995873	189.0970483	43.78078431	8.223681264
302261	1999	1	1999/1	2081927-xvid26_icon.jpg	-0.528354967	0.860409921	33.80417222	35.38078431	14.13307323
313828	1999	1	1999/1	2182747-xclbf234_icon.jpg	-0.446534607	0.049078233	227.3364361	28.80609804	12.44623449
313957	1999	1	1999/1	2184193-pxf2034_icon.jpg	0.668331233	0.629995104	3.320719192	44.05533333	14.37221106
45649	1999	1	1999/1	40509-3092-45649-1-uncanny-x-men-the_icon.jpg	-0.04775841	1.108340818	23.53923879	49.56237255	21.16639718
45718	1999	1	1999/1	40558-5066-45718-1-x-men-unlimited_icon.jpg	0.797012622	1.15903329	37.14641523	49.58333333	20.00553633
132205	1999	1	1999/1	432870-x_menliberators3_icon.jpg	-0.206350469	1.029149176	11.53429929	52.42741176	34.23218677
65782	1999	1	1999/1	50325-4605-65782-1-x-men_icon.jpg	0.818728498	0.837313448	21.21831562	57.64588235	18.11801524
264810	1999	10	1999/10	1699618-52_icon.jpg	-1.126022607	0.674401296	79.24649857	38.31076471	4.337643288
264816	1999	10	1999/10	1699648-53_icon.jpg	0.430133691	1.116814949	5.022013918	46.1354902	8.97739395
280082	1999	10	1999/10	1917635-x_men112_icon.jpg	-0.690107022	0.385264684	230.4531554	43.10803922	4.908324274
294502	1999	10	1999/10	2034711-xvid19_icon.jpg	-0.774492991	0.469458623	53.25121303	40.41276471	13.82930359
294503	1999	10	1999/10	2034742-xvid20_icon.jpg	-1.215130848	-0.368527435	25.67748948	30.99701961	12.68711476
300087	1999	10	1999/10	2060231-33_icon.jpg	0.598432819	1.103834892	20.94261701	45.80941176	11.8153646
300260	1999	10	1999/10	2060985-33_icon.jpg	0.245446439	0.918018739	12.84113221	54.94058824	25.04362432
316814	1999	10	1999/10	2213227-xmenf2043_icon.jpg	3.169791128	-1.151731392	117.1995406	53.85627451	4.069552506
46057	1999	10	1999/10	40820-6353-46057-1-contest-of-champions_icon.jpg	2.49796416	1.754563358	23.69629919	54.95941176	21.20919258
83121	1999	10	1999/10	442316-generation_x_56_00_icon.jpg	-1.007525993	0.836537222	29.05602609	35.83066667	29.66984137
65813	1999	10	1999/10	50356-6352-65813-1-bishop-the-last-x-m_icon.jpg	0.330749565	1.43085839	0.926920545	37.09664706	26.58086006
96145	1999	10	1999/10	63149-11015-96145-1-avengers-forever_icon.jpg	2.46912873	-0.408633019	17.49630178	51.6145098	19.723949
280255	1999	11	1999/11	1918834-x_men113_icon.jpg	0.008767583	0.532037416	90.58711217	49.42745098	1.662170739
294518	1999	11	1999/11	2034881-xvid21_icon.jpg	-0.61891592	-1.322360896	21.47231488	57.56235294	13.85192578
300088	1999	11	1999/11	2060232-34_icon.jpg	0.902449019	1.189612094	356.8917505	56.64372549	16.85759123
300261	1999	11	1999/11	2060986-34_icon.jpg	0.85770989	1.08009895	44.68621691	53.48176471	25.97294757
303989	1999	11	1999/11	2102857-xvid29_icon.jpg	-1.666179002	0.451427031	22.81895306	33.68905882	17.16493747
313967	1999	11	1999/11	2184215-pxf2044_icon.jpg	2.654711918	-0.416165127	35.64352812	56.75098039	14.86512218
