issue_id	publish_year	publish_month	publish_date	icon_url	Hç	L%	S%
39236	1994	6	1994/6	35132-5066-39236-1-x-men-unlimited_icon.jpg	24.27692091	51.14072549	32.50082369
39262	1994	6	1994/6	35156-3092-39262-1-uncanny-x-men-the_icon.jpg	37.53098329	52.31092157	30.94320523
47732	1994	6	1994/6	42063-6685-47732-1-x-men-classic_icon.jpg	27.45120551	47.1172549	4.349599248
314153	1994	7	1994/7	2186290-2186288-pxf1143_icon.jpg	61.19890854	37.66758824	11.04569539
39405	1994	7	1994/7	35281-3092-39405-1-uncanny-x-men-the_icon.jpg	14.04503891	50.96186275	26.69570902
227397	1994	8	1994/8	1319912-x_men_adventures_season_ii_7_icon.png	18.34611198	55.40372549	18.17834076
279202	1994	8	1994/8	1909993-x_men050_icon.jpg	21.51983364	45.66952941	22.83558008
293873	1994	8	1994/8	2026335-marvel_miniserie005_icon.jpg	36.03546154	56.6872549	17.46395346
294274	1994	8	1994/8	2030379-00_icon.jpg	143.4216597	39.51605882	5.829399713
314152	1994	8	1994/8	2186287-2186286-pxf1144_icon.jpg	42.14364124	43.58001961	28.48575597
134813	1994	8	1994/8	2188021-307_icon.jpg	36.210919	39.66635294	10.01767686
317427	1994	8	1994/8	2218873-xmf125_icon.jpg	19.98396794	55.66254902	9.930523923
166241	1994	8	1994/8	905218-4_icon.jpg	25.42224799	42.42572549	56.11504673
314151	1994	9	1994/9	2186285-pxf1145_icon.jpg	30.03922851	57.76745098	11.36192696
39674	1994	9	1994/9	35528-4993-39674-1-cable_icon.jpg	33.40921649	56.49	12.23383401
47676	1994	9	1994/9	42007-6684-47676-1-x-men-adventures-ii_icon.jpg	16.92277992	49.66156863	8.180863413
159706	1995	-1	1995/-1	832345-0002.scan_ed_edit_by_aquila_icon.jpg	33.0463275	44.76272549	28.22117842
159707	1995	-1	1995/-1	832354-0002.scan_ed_edit_by_aquila_icon.jpg	19.31695815	42.15692157	16.21472156
166311	1995	-1	1995/-1	906149-4_icon.jpg	37.19448141	53.47509804	18.05358294
199295	1995	1	1995/1	1148546-xmn_icon.jpg	21.72040039	49.43431373	20.09043492
311509	1995	1	1995/1	2163133-fxf184_icon.jpg	32.74555874	46.28196078	14.78575484
314147	1995	1	1995/1	2186277-pxf1149_icon.jpg	38.93623461	58.46392157	28.07292503
40329	1995	1	1995/1	36116-4249-40329-1-what-if-_icon.jpg	20.97271722	55.62941176	14.38331345
40358	1995	1	1995/1	36141-3092-40358-1-uncanny-x-men-the_icon.jpg	4.993978061	45.47627451	13.24586404
40362	1995	1	1995/1	36145-5277-40362-1-bishop_icon.jpg	5.335137386	37.48392157	4.523351188
40363	1995	1	1995/1	36146-4993-40363-1-cable_icon.jpg	71.21908127	58.29411765	6.386459803
65741	1995	1	1995/1	50284-4605-65741-1-x-men_icon.jpg	27.36066386	44.60717647	29.62127786
66410	1995	1	1995/1	50605-7193-66410-1-rogue_icon.jpg	13.24876309	36.80537255	51.01695511
70415	1995	1	1995/1	72573-5322-70415-1-sabretooth-classic_icon.jpg	11.89423465	35.39060784	27.02384204
70492	1995	1	1995/1	73722-9204-70492-1-x-men-the-ultra-col_icon.jpg	34.59195389	50.41490196	35.129941
106977	1995	1	1995/1	98977-18269-106977-2-sabretooth-special_icon.jpg	17.155993	32.41431373	50.0898296
107455	1995	10	1995/10	101266-18339-107455-1-exiles-vs-x-men_icon.jpg	3.480002885	38.29007843	12.78096922
274899	1995	10	1995/10	1864820-x_men_deluxe007_icon.jpg	343.3000826	47.2854902	14.05065601
279301	1995	10	1995/10	1910717-x_men064_icon.jpg	29.78293781	37.68847059	21.16879766
314138	1995	10	1995/10	2186263-pxf1158_icon.jpg	14.23152817	58.85843137	13.04248363
317442	1995	10	1995/10	2218897-xmf139_icon.jpg	43.24494641	39.03329412	13.58327582
322128	1995	10	1995/10	2247515-marvel_miniserie019_icon.jpg	21.17688875	50.52411765	10.03499427
41521	1995	10	1995/10	37105-5066-41521-1-x-men-unlimited_icon.jpg	214.7083413	46.75960784	4.41389837
41537	1995	10	1995/10	37117-3092-41537-1-uncanny-x-men-the_icon.jpg	338.290485	53.23098039	9.490948424
253005	1995	11	1995/11	1590547-exm1a_icon.jpg	40.52581096	44.50370588	23.56406539
274911	1995	11	1995/11	1864890-x_men_deluxe008_icon.jpg	73.07282416	49.11470588	8.765794359
279302	1995	11	1995/11	1910724-x_men065_icon.jpg	17.04702676	49.87568627	11.25229001
313056	1995	11	1995/11	2176598-xmenalphafg_icon.jpg	26.1589619	38.93482353	9.617077509
314137	1995	11	1995/11	2186262-pxf1159_icon.jpg	17.60684004	55.25098039	30.80010516
317443	1995	11	1995/11	2218898-xmf140_icon.jpg	30.00359612	48.9172549	20.06349257
319844	1995	11	1995/11	2234704-marvel_mega003_icon.jpg	18.40856278	40.00333333	20.88208336
124975	1995	11	1995/11	326869-20865-124975-1-mutants-vs-ultras_icon.jpg	52.28379722	48.65098039	9.730775431
41646	1995	11	1995/11	37209-4249-41646-1-what-if-_icon.jpg	30.98251983	53.20431373	21.23792205
41660	1995	11	1995/11	37219-3092-41660-1-uncanny-x-men-the_icon.jpg	26.2064549	49.11964706	34.7825358
64522	1995	11	1995/11	49671-4604-64522-1-x-force_icon.jpg	1.754805894	60.36862745	13.22877499
65747	1995	11	1995/11	50290-4605-65747-1-x-men_icon.jpg	22.41112208	53.54784314	27.35599774
136045	1995	11	1995/11	507586-1995_unc_a_icon.jpg	350.9917431	45.31523529	13.69331268
108452	1995	12	1995/12	107711-18473-108452-1-the-phoenix-resurrec_icon.jpg	27.04593356	45.11556863	26.18834244
108455	1995	12	1995/12	107725-18474-108455-1-the-phoenix-resurrec_icon.jpg	30.11588848	42.98745098	27.15794851
108456	1995	12	1995/12	107741-18475-108456-1-the-phoenix-resurrec_icon.jpg	24.42300902	40.56582353	41.75170154
264025	1995	12	1995/12	1688489-2_icon.jpg	337.2567688	43.1272549	4.584244529
274918	1995	12	1995/12	1864907-x_men_deluxe009_icon.jpg	354.0841743	40.18943137	16.48072535
125022	1995	12	1995/12	327380-19791-125022-1-marvel-swimsuit-spec_icon.jpg	294.0194244	39.97201961	7.682187491
41789	1995	12	1995/12	37324-4250-41789-1-wolverine_icon.jpg	14.96717507	48.23737255	19.65256782
65748	1995	12	1995/12	50291-4605-65748-1-x-men_icon.jpg	14.23127238	47.43341176	47.65136183
70437	1995	12	1995/12	74049-5337-70437-1-x-men-adventures-ii_icon.jpg	21.21282286	39.76047059	43.66125781
109872	1995	12	1995/12	959904-marvel_riot_icon.jpg	146.6243902	49.76	2.423397012
264470	1995	2	1995/2	1694848-xma4_icon.jpg	24.71673889	40.95603922	41.91399865
279208	1995	2	1995/2	1910060-x_men056_icon.jpg	58.00171488	57.06333333	10.1193276
259828	1995	2	1995/2	2010526-feb_icon.png	270.8550257	53.69960784	22.28838107
311511	1995	2	1995/2	2163135-fxf185_icon.jpg	55.85158732	55.46882353	21.20699752
313743	1995	2	1995/2	2182105-excalibur_72_cover_icon.jpg	55.77178683	55.80666667	21.230245
314146	1995	2	1995/2	2186274-pxf1150_icon.jpg	42.54617664	58.76901961	15.08764588
40487	1995	2	1995/2	36256-3092-40487-1-uncanny-x-men-the_icon.jpg	12.37556407	45.40211765	25.380694
40492	1995	2	1995/2	36261-4993-40492-1-cable_icon.jpg	6.69443819	46.1772549	3.771485835
47681	1995	2	1995/2	42012-6684-47681-1-x-men-adventures-ii_icon.jpg	354.6210515	52.44137255	18.86010662
65742	1995	2	1995/2	50285-4605-65742-1-x-men_icon.jpg	15.83596461	43.52262745	28.79304612
70416	1995	2	1995/2	72575-5322-70416-1-sabretooth-classic_icon.jpg	25.01903911	35.11207843	14.25485672
105731	1995	2	1995/2	983689-387px_xmen_alpha_1_icon.jpg	196.8179246	39.47607843	8.77870937
108737	1995	3	1995/3	111811-18354-108737-1-spider-man-2099_icon.jpg	16.09115909	35.59327451	18.20915716
232777	1995	3	1995/3	1372795-bish_icon.jpg	25.98740936	22.79641176	25.72738916
314145	1995	3	1995/3	2186272-pxf1151_icon.jpg	41.85082321	53.50921569	18.98204578
40581	1995	3	1995/3	36336-5535-40581-1-amazing-x-men_icon.jpg	17.41064111	32.85872549	27.30435405
40582	1995	3	1995/3	36337-5536-40582-1-astonishing-x-men_icon.jpg	12.77514248	44.63541176	12.68727986
47741	1995	3	1995/3	42072-6685-47741-1-x-men-classic_icon.jpg	19.51144486	51.30058824	13.35080747
105613	1995	3	1995/3	959902-x_men_chronicles_1_icon.jpg	39.61025206	49.44307843	22.05360333
274863	1995	4	1995/4	1864011-x_men_deluxe001_icon.jpg	15.19888513	49.70190196	29.7808069
314144	1995	4	1995/4	2186270-pxf1152_icon.jpg	192.2768918	55.31647059	2.58638091
47742	1995	4	1995/4	42073-6685-47742-1-x-men-classic_icon.jpg	10.09549734	57.12078431	20.49441203
70495	1995	4	1995/4	75562-9204-70495-1-x-men-the-ultra-col_icon.jpg	234.4370641	53.33764706	7.591458034
105543	1995	4	1995/4	82879-5535-105543-1-amazing-x-men_icon.jpg	30.15314452	47.39470588	15.96562866
105758	1995	4	1995/4	983690-age_of_apocalypse_the_chosen_icon.jpg	22.87376186	22.50052941	12.95925935
279239	1995	5	1995/5	1910601-x_men059_icon.jpg	17.7560031	44.94156863	11.26517221
40862	1995	5	1995/5	2198587-x_man__3__1995__icon.jpg	107.8937008	57.37058824	2.336599052
40844	1995	5	1995/5	36554-5535-40844-1-amazing-x-men_icon.jpg	58.19608685	32.35315686	14.67305369
141650	1995	5	1995/5	606271-1995_05_port_03_icon.jpg	12.67325335	46.79019608	5.93806311
70430	1995	5	1995/5	72571-5337-70430-1-x-men-adventures-ii_icon.jpg	26.13625341	49.66754902	23.19954837
164912	1995	5	1995/5	887939-013_icon.jpg	36.52935768	38.80978431	14.34149161
274895	1995	6	1995/6	1864710-x_men_deluxe003_icon.jpg	25.15250077	62.12137255	8.435094549
279245	1995	6	1995/6	1910619-x_men060_icon.jpg	42.5788745	49.29633333	24.21716924
293883	1995	6	1995/6	2026448-marvel_min015_icon.jpg	1.734083866	41.85596078	21.73776172
40967	1995	6	1995/6	36655-5535-40967-1-amazing-x-men_icon.jpg	21.92248792	35.39927451	32.01001682
40983	1995	6	1995/6	36671-4249-40983-1-what-if-_icon.jpg	34.99458638	48.43156863	17.57442278
47744	1995	6	1995/6	42075-6685-47744-1-x-men-classic_icon.jpg	330.5678536	31.48743137	10.32687179
105648	1995	6	1995/6	83760-18037-105648-1-x-men-chronicles_icon.jpg	2.907530238	46.10627451	10.89979672
105975	1995	6	1995/6	87346-18093-105975-1-x-men-omega_icon.jpg	102.4897774	41.04529412	3.154334523
164913	1995	6	1995/6	887940-014_icon.jpg	47.10638298	56.11490196	14.90970181
107223	1995	7	1995/7	100257-18312-107223-1-x-men-rarities_icon.jpg	21.59432979	50.04733333	29.14154812
274677	1995	7	1995/7	1863351-x_force011_icon.jpg	67.61180812	50.47333333	5.364509514
274896	1995	7	1995/7	1864749-x_men_deluxe004_icon.jpg	3.502304147	62.57823529	12.62084034
279247	1995	7	1995/7	1910629-x_men061_icon.jpg	57.07134308	51.08352941	15.40601425
121504	1995	7	1995/7	279730-20333-121504-1-dream-team_icon.jpg	30.72542296	27.20558824	38.14852052
41119	1995	7	1995/7	36780-4249-41119-1-what-if-_icon.jpg	10.22774111	45.01039216	24.22403541
41143	1995	7	1995/7	36796-3092-41143-1-uncanny-x-men-the_icon.jpg	25.67211253	50.56011765	23.89172193
41146	1995	7	1995/7	36799-4250-41146-1-wolverine_icon.jpg	0.045103825	23.74484314	54.48539084
65743	1995	7	1995/7	50286-4605-65743-1-x-men_icon.jpg	18.94083305	37.73094118	21.04280151
70432	1995	7	1995/7	72579-5337-70432-1-x-men-adventures-ii_icon.jpg	8.137105403	40.56723529	28.05176011
164915	1995	7	1995/7	887941-015_icon.jpg	62.30864704	49.64770588	22.24248262
106333	1995	7	1995/7	89777-18154-106333-1-x-men-prime_icon.jpg	20.44018977	29.72356863	25.77910709
187291	1995	8	1995/8	1059911-wolverine___knight_of_terra_icon.jpg	49.84142394	45.73094118	33.03559867
274684	1995	8	1995/8	1863372-x_force012_icon.jpg	29.29596211	50.43547059	30.25689228
274897	1995	8	1995/8	1864762-x_men_deluxe005_icon.jpg	147.1016131	44.12537255	12.65493954
279290	1995	8	1995/8	1910703-x_men062_icon.jpg	358.5376616	39.09817647	10.09289335
314140	1995	8	1995/8	2186266-pxf1156_icon.jpg	80.2815534	64.01960784	6.735694823
47746	1995	8	1995/8	42077-6685-47746-1-x-men-classic_icon.jpg	6.820830278	44.40929412	15.77685999
138964	1995	8	1995/8	545339-scan0001_icon.jpg	46.02224411	49.41901961	16.51701933
274898	1995	9	1995/9	1864809-x_men_deluxe006_icon.jpg	56.60456871	32.61531373	1.797483559
279299	1995	9	1995/9	1910714-x_men063_icon.jpg	40.28964465	41.08211765	23.27390191
41411	1995	9	1995/9	2197135-uncanny_x_men__324__1995__icon.jpg	23.65081506	43.13386275	12.46793498
41389	1995	9	1995/9	36998-4249-41389-1-what-if-_icon.jpg	30.31433112	58.94196078	19.23436933
41414	1995	9	1995/9	37019-4250-41414-1-wolverine_icon.jpg	15.1176887	36.21680392	12.92450639
164831	1995	9	1995/9	886906-wolverine_95_icon.jpg	24.38215546	42.57486275	34.00800804
106738	1995	9	1995/9	95190-4993-106738-1-cable_icon.jpg	4.209873993	50.45235294	5.74729019
200223	1996	-1	1996/-1	1153626-dc_vs_marvel_icon.png	10.99809412	39.28972549	20.00542975
201434	1996	-1	1996/-1	1159835-x_tra_safe_icon.jpg	63.99291776	65.85294118	18.81022107
266055	1996	-1	1996/-1	1723153-11_icon.jpg	32.21825443	49.62515686	26.27845697
136063	1996	-1	1996/-1	508219-2_icon.jpg	18.12275666	57.0474902	43.16568504
264031	1996	1	1996/1	1688503-3_icon.jpg	21.33806598	50.95254902	13.40278722
274921	1996	1	1996/1	1864930-x_men_deluxe010_icon.jpg	259.0031636	54.43156863	7.208722929
279304	1996	1	1996/1	1910736-x_men067_icon.jpg	15.45124278	55.35352941	16.80347128
119965	1996	1	1996/1	255106-18442-119965-1-marvel-holiday-speci_icon.jpg	32.07157785	54.08196078	19.61551272
65749	1996	1	1996/1	50292-4605-65749-1-x-men_icon.jpg	10.15125676	45.52923529	16.6421403
70438	1996	1	1996/1	74050-5337-70438-1-x-men-adventures-ii_icon.jpg	14.70476923	31.13796078	12.77842568
107297	1996	10	1996/10	100457-18316-107297-1-x-men-vs-the-brood_icon.jpg	17.83588338	37.496	8.243702858
264293	1996	10	1996/10	1692814-13_icon.jpg	16.29018925	30.67443137	20.56960002
267141	1996	10	1996/10	1748442-amalgam1_icon.jpg	33.78277635	47.38235294	12.87812953
279332	1996	10	1996/10	1910841-x_men076_icon.jpg	22.19646363	34.72692157	28.15507887
315722	1996	10	1996/10	2200193-xmenf2007_icon.jpg	358.6881062	44.08039216	5.228415106
42889	1996	10	1996/10	243513-5797-42889-3-x-men-clan-destine_icon.jpg	23.82924184	49.68882353	12.00767127
65631	1996	10	1996/10	50174-4993-65631-1-cable_icon.jpg	212.6640087	59.60882353	4.018058691
65757	1996	10	1996/10	50300-4605-65757-1-x-men_icon.jpg	33.66541816	60.47568627	36.29138679
96934	1996	10	1996/10	63938-11067-96934-1-adventures-of-the-x_icon.jpg	23.21787991	35.22227451	23.89664294
107019	1996	10	1996/10	99393-18278-107019-1-onslaught-marvel_icon.jpg	46.25343711	45.89039216	9.168051752
178122	1996	11	1996/11	1001615-p00001_icon.jpg	3.403667916	45.67058824	13.0628542
107618	1996	11	1996/11	102181-18353-107618-1-xse_icon.JPG	12.19467183	59.43823529	16.24005994
109932	1996	11	1996/11	127633-18594-109932-1-generation-x-annual_icon.jpg	61.40581573	36.80201961	38.58894146
313449	1996	11	1996/11	2180613-xforf208_icon.jpg	34.33776345	36.89309804	20.97060505
124202	1996	11	1996/11	318589-20710-124202-1-x-men-96_icon.jpg	30.16751039	44.34556863	28.15923425
42995	1996	11	1996/11	38289-5797-42995-1-x-men-clan-destine_icon.jpg	16.23588865	60.2254902	33.36258319
131214	1996	11	1996/11	407538-21763-131214-1-x-force-megazine_icon.jpg	315.5324467	41.3374902	12.06937443
65758	1996	11	1996/11	50301-4605-65758-1-x-men_icon.jpg	26.7986831	39.98927451	11.0062355
136046	1996	11	1996/11	507588-1996_unc_a_icon.jpg	37.86286384	49.13411765	12.25696772
96935	1996	11	1996/11	63939-11067-96935-1-adventures-of-the-x_icon.jpg	41.42484513	47.43607843	10.14202807
264295	1996	12	1996/12	1692818-15_icon.jpg	8.302423744	42.17901961	17.51126152
274987	1996	12	1996/12	1865471-x_men_deluxe020_icon.jpg	358.555631	49.49909804	23.20525547
279334	1996	12	1996/12	1910890-x_men078_icon.jpg	188.7260318	52.92588235	2.563333583
311551	1996	12	1996/12	2163191-fxf208_icon.jpg	359.5634218	54.34764706	6.552075146
315724	1996	12	1996/12	2200195-xmenf2009g_icon.jpg	352.8711922	33.25754902	5.533344928
129095	1996	12	1996/12	374699-21369-129095-1-star-trek--x-men_icon.jpg	40.1538577	30.77237255	43.30272061
107216	1996	2	1996/2	100247-3657-107216-1-x-factor_icon.jpg	9.529874099	54.5027451	11.84385182
107612	1996	2	1996/2	102176-7191-107612-1-storm_icon.jpg	114.869596	25.76470588	6.442922374
108036	1996	2	1996/2	105398-18424-108036-1-foxfire_icon.jpg	10.41445254	36.74994118	26.87868781
264040	1996	2	1996/2	1688607-4_icon.jpg	20.98592786	51.922	30.65680035
274922	1996	2	1996/2	1864934-x_men_deluxe011_icon.jpg	257.7261948	50.6645098	5.530362345
279305	1996	2	1996/2	1910740-x_men068_icon.jpg	27.01823204	48.29098039	14.69847818
64525	1996	2	1996/2	49674-4604-64525-1-x-force_icon.jpg	21.39609512	36.41788235	41.4086594
105431	1996	2	1996/2	81704-18011-105431-1-dc-vs-marvel_icon.jpg	323.1424698	40.20537255	4.532903124
232778	1996	3	1996/3	1372799-bish_icon.jpg	39.89446988	64.21745098	32.19391641
232780	1996	3	1996/3	1372809-bish_icon.jpg	45.57108154	23.90786275	33.93050609
264041	1996	3	1996/3	1688613-5_icon.jpg	21.62522988	47.47582353	26.74686435
273699	1996	3	1996/3	1856938-phoenixresurrection0_icon.jpg	27.96007949	44.90845098	33.1528063
274705	1996	3	1996/3	1863484-x_universe002_icon.jpg	22.07236089	46.28705882	14.79937644
279306	1996	3	1996/3	1910743-x_men069_icon.jpg	50.71342957	49.77666667	7.558860951
313049	1996	3	1996/3	2176533-xmomegafg_icon.jpg	327.2066967	33.20119608	12.38172969
51324	1996	3	1996/3	44084-7191-51324-1-storm_icon.jpg	26.80860186	33.3427451	34.56553444
65699	1996	3	1996/3	50242-3657-65699-1-x-factor_icon.jpg	12.78391915	42.88990196	30.71498616
65750	1996	3	1996/3	50293-4605-65750-1-x-men_icon.jpg	8.265631382	39.39409804	33.02579913
105511	1996	3	1996/3	82448-18011-105511-1-dc-vs-marvel_icon.jpg	20.45899263	51.62313725	6.711197218
106739	1996	3	1996/3	95196-4993-106739-1-cable_icon.jpg	27.31960035	52.59352941	10.05943592
107018	1996	3	1996/3	99405-18277-107018-1-battlezones-dream-t_icon.jpg	26.11142768	31.32466667	31.85624559
107621	1996	4	1996/4	102177-7191-107621-1-storm_icon.jpg	76.90204035	29.79945098	15.04738869
264055	1996	4	1996/4	1688767-6_icon.jpg	20.83709715	42.03464706	26.96622347
279307	1996	4	1996/4	1910748-x_men070_icon.jpg	46.84778032	46.23588235	23.16552376
313048	1996	4	1996/4	2176517-xmenprimefg_icon.jpg	333.8899558	28.87292157	10.926786
315385	1996	4	1996/4	2195886-xmenf2001_icon.jpg	28.3633274	30.83633333	24.02290906
322132	1996	4	1996/4	2247524-marvel_miniserie024_icon.jpg	33.75491154	47.93129412	24.61219
42306	1996	4	1996/4	37738-4249-42306-1-what-if-_icon.jpg	23.53759794	53.92	14.55439815
105526	1996	4	1996/4	82657-18011-105526-1-dc-vs-marvel_icon.jpg	57.34778058	54.0327451	6.928632061
264056	1996	5	1996/5	1688804-7_icon.jpg	238.2094423	31.61917647	3.420361682
264057	1996	5	1996/5	1688811-8_icon.jpg	38.51433185	51.27921569	17.94378532
313923	1996	5	1996/5	2184094-pxf2001_icon.jpg	30.4497487	28.59168627	14.24491968
313924	1996	5	1996/5	2184100-pxf2002_icon.jpg	346.2441747	21.05909804	11.10860752
42416	1996	5	1996/5	37825-3092-42416-1-uncanny-x-men-the_icon.jpg	24.36141472	53.868	39.96086252
51325	1996	5	1996/5	44086-7191-51325-1-storm_icon.jpg	31.31731253	46.5654902	13.38700712
105978	1996	5	1996/5	87386-18011-105978-1-dc-vs-marvel_icon.jpg	13.30232159	38.20719608	22.74866607
192292	1996	6	1996/6	1090893-ma_icon.jpg	39.31245097	50.65594118	38.64529452
264059	1996	6	1996/6	1688823-9_icon.jpg	25.77211977	53.88976471	40.07030041
274929	1996	6	1996/6	1864965-x_men_deluxe015_icon.jpg	221.2972176	46.43607843	13.74945107
279309	1996	6	1996/6	1910769-x_men072_icon.jpg	8.315989706	37.22321569	22.59690347
313925	1996	6	1996/6	2184102-pxf2003_icon.jpg	330.5000664	39.19498039	9.039572894
119357	1996	6	1996/6	250414-19960-119357-1-badrock--wolverine_icon.jpg	21.64593343	35.73601961	30.41161853
129123	1996	6	1996/6	375726-21382-129123-1-x-men-inferno_icon.jpg	37.1353004	40.14792157	16.10202272
65133	1996	6	1996/6	50027-3092-65133-1-uncanny-x-men-the_icon.jpg	15.73588239	49.00954902	35.73505283
264060	1996	7	1996/7	1688849-10_icon.jpg	27.89703273	49.13231373	25.72613048
274940	1996	7	1996/7	1865221-x_men_deluxe016_icon.jpg	19.49508085	39.77137255	17.43889092
313926	1996	7	1996/7	2184103-pxf2004g_icon.jpg	34.05847672	48.32803922	10.11591533
42619	1996	7	1996/7	37982-3092-42619-1-uncanny-x-men-the_icon.jpg	10.34827956	47.91258824	19.91690751
42621	1996	7	1996/7	37984-4993-42621-1-cable_icon.jpg	21.73280886	37.75278431	20.78267698
65703	1996	7	1996/7	50246-3657-65703-1-x-factor_icon.jpg	356.7287667	43.26047059	10.6901922
65754	1996	7	1996/7	50297-4605-65754-1-x-men_icon.jpg	5.998383185	53.39254902	15.61224747
264174	1996	8	1996/8	1691131-11_icon.jpg	9.050766575	50.68037255	24.94337656
274946	1996	8	1996/8	1865248-x_men_deluxe017_icon.jpg	24.90591647	45.15878431	42.61051853
279316	1996	8	1996/8	1910791-x_men073_icon.jpg	8.479288142	51.10647059	14.51212519
313446	1996	8	1996/8	2180605-xforf205_icon.jpg	330.3194369	59.02509804	5.303102808
313927	1996	8	1996/8	2184105-pxf2005_icon.jpg	44.91956041	34.627	28.90088603
315720	1996	8	1996/8	2200191-xmenf2005_icon.jpg	31.18755119	45.25470588	11.10966685
42701	1996	8	1996/8	38051-2406-42701-1-incredible-hulk-the_icon.jpg	40.18335752	37.78837255	27.07093737
42719	1996	8	1996/8	38063-3092-42719-1-uncanny-x-men-the_icon.jpg	6.59532401	42.37117647	21.67353871
42721	1996	8	1996/8	38065-4993-42721-1-cable_icon.jpg	27.38371849	40.4017451	10.38932991
96932	1996	8	1996/8	63936-11067-96932-1-adventures-of-the-x_icon.jpg	25.58761031	41.07543137	22.44235498
107021	1996	8	1996/8	99388-18280-107021-1-onslaught-x-men_icon.jpg	332.2451791	40.20941176	2.124173445
107262	1996	9	1996/9	100260-18316-107262-1-x-men-vs-the-brood_icon.jpg	327.3248059	36.55305882	9.41065526
202260	1996	9	1996/9	1167438-earthfall_icon.jpg	28.57580917	44.92511765	13.92028827
264292	1996	9	1996/9	1692692-12_icon.jpg	8.620036229	41.55298039	33.91644591
274954	1996	9	1996/9	1865272-x_men_deluxe018_icon.jpg	46.10850914	36.50862745	25.91598011
279324	1996	9	1996/9	1910801-x_men074_icon.jpg	72.96925082	37.19988235	8.978839275
279331	1996	9	1996/9	1910817-x_men075_icon.jpg	0.840953729	43.67007843	12.75634504
312943	1996	9	1996/9	2175989-xmenrarezasfg_icon.jpg	33.60537113	47.35098039	11.10190898
315721	1996	9	1996/9	2200192-xmenf2006_icon.jpg	13.88658259	42.65390196	31.39316956
42802	1996	9	1996/9	38130-5066-42802-1-x-men-unlimited_icon.jpg	30.07894247	52.37705882	46.47084738
42814	1996	9	1996/9	38136-3092-42814-1-uncanny-x-men-the_icon.jpg	342.286141	41.40694118	26.06297893
96933	1996	9	1996/9	63937-11067-96933-1-adventures-of-the-x_icon.jpg	47.64500038	38.24739216	8.746104438
251541	1997	-1	1997/-1	1585042-4_icon.jpg	6.661361123	41.85913725	11.18335257
251543	1997	-1	1997/-1	1585044-5_icon.jpg	322.6987757	57.17058824	6.805841688
251548	1997	-1	1997/-1	1585050-9_icon.jpg	349.7136705	37.90094118	18.45119476
251550	1997	-1	1997/-1	1585052-10_icon.jpg	13.29922699	41.56066667	26.47610816
252075	1997	-1	1997/-1	1587045-16_icon.jpg	40.51361378	36.63882353	16.15665372
292117	1997	-1	1997/-1	2001357-02_icon.jpg	331.8021336	39.28345098	14.14875096
161832	1997	-1	1997/-1	853902-x_men_annual__97_00_icon.jpg	17.13545029	45.10407843	26.66303817
264304	1997	1	1997/1	1692874-16_icon.jpg	181.1371927	52.34156863	5.188062109
274990	1997	1	1997/1	1865480-x_men_deluxe021_icon.jpg	28.8868815	43.41945098	29.39533741
279335	1997	1	1997/1	1910915-x_men079_icon.jpg	44.39764998	52.72372549	19.69607107
311552	1997	1	1997/1	2163192-fxf209_icon.jpg	11.08329498	45.80235294	9.302544608
120919	1997	1	1997/1	271248-20258-120919-1-spider-man-kingpin_icon.jpg	341.3386554	30.144	11.40733629
43284	1997	1	1997/1	38525-4249-43284-1-what-if-_icon.jpg	36.15298407	41.954	19.76702775
43323	1997	1	1997/1	38554-5910-43323-1-dc--marvel-all-acce_icon.jpg	44.42384058	25.81386275	12.56727082
65760	1997	1	1997/1	50303-4605-65760-1-x-men_icon.jpg	2.82083903	32.92264706	11.28212
136051	1997	1	1997/1	507996-1997_unc_a_icon.jpg	40.58357439	51.42137255	3.209270598
96937	1997	1	1997/1	63941-11067-96937-1-adventures-of-the-x_icon.jpg	36.58416635	46.50411765	23.66267377
264346	1997	10	1997/10	1693061-26_icon.jpg	337.4832962	51.07686275	6.478349392
275038	1997	10	1997/10	1866737-x_men_deluxe030_icon.jpg	18.02245124	54.58294118	20.65260095
279536	1997	10	1997/10	1912849-x_men088_icon.jpg	39.76249557	55.52980392	22.38908632
300063	1997	10	1997/10	2060205-09_icon.jpg	15.27351187	51.06647059	9.471431834
300236	1997	10	1997/10	2060960-09_icon.jpg	38.06441754	45.1444902	58.55321193
313941	1997	10	1997/10	2184156-pxf2019_icon.jpg	32.62482566	43.86058824	4.808014699
315793	1997	10	1997/10	2201230-xmenf2019_icon.jpg	340.0733216	36.59315686	17.08607256
51186	1997	10	1997/10	43816-4250-51186-1-wolverine_icon.jpg	31.22849262	40.9927451	31.38623286
264348	1997	11	1997/11	1693076-27_icon.jpg	38.88317239	50.8572549	20.16374866
275039	1997	11	1997/11	1866746-x_men_deluxe031_icon.jpg	16.40525401	46.96117647	12.96941153
279537	1997	11	1997/11	1912885-x_men089_icon.jpg	41.11305504	39.85111765	14.65223255
300064	1997	11	1997/11	2060206-10_icon.jpg	21.51124375	53.5355098	35.26661094
300237	1997	11	1997/11	2060961-10_icon.jpg	32.54010209	47.26205882	35.39443196
315794	1997	11	1997/11	2201232-xmenf2020_icon.jpg	40.20930895	45.72764706	10.52994927
51187	1997	11	1997/11	43815-4250-51187-1-wolverine_icon.jpg	16.56839397	38.32907843	23.82243963
140971	1997	11	1997/11	595305-xme2_icon.jpg	8.749261285	46.25045098	24.17557773
