filename	pca 2	pca 3
1001615-p00001_icon.jpg	0.7824079189013211	0.4415755703785735
1002385-whif_icon.jpg	-1.0766981312892876	0.7495410679041814
100247-3657-107216-1-x-factor_icon.jpg	0.07803848646458864	0.3984240352302255
100257-18312-107223-1-x-men-rarities_icon.jpg	-1.3239896457447555	-0.2252514743063116
100260-18316-107262-1-x-men-vs-the-brood_icon.jpg	-1.0705899873789775	0.5408094459464872
100261-18310-107208-1-ultimate-power_icon.jpg	-4.339587146935664	-2.887508758521525
1003365-xmn_icon.jpg	-2.267223935096482	-0.8436304863868191
100457-18316-107297-1-x-men-vs-the-brood_icon.jpg	-1.080383815328383	0.9955549910133981
1005730-new_age_5_icon.jpg	0.9621740270482644	-0.43856729069092637
100587-7258-107324-1-ultimate-x-men_icon.jpg	-0.7292164670151887	-0.6770279950137466
100725-7258-107353-1-ultimate-x-men_icon.jpg	0.29097042104954807	-0.47077767573380785
1007295-prv3673_cov_icon.jpg	0.6800502995058706	0.20553755738169843
100756-7258-107354-1-ultimate-x-men_icon.jpg	-0.7677236735376892	-0.5419048384054126
1008166-xmf_10_legion_cps_001_icon.jpg	-1.5806051181195666	0.2396010750343241
1010390-marvel_holiday_spectacular_1_icon.jpg	-1.5318755369225951	0.7313648991785877
101151-18326-107443-1-ultimates-2_icon.jpg	-1.8809382142822844	0.4330888199946493
101237-18332-107416-1-civil-war-battle-da_icon.jpg	1.3169481821657996	-1.0451525201530976
101266-18339-107455-1-exiles-vs-x-men_icon.jpg	0.18646736241713366	1.5352930117609123
101330-7258-107484-1-ultimate-x-men_icon.jpg	1.9021256704589273	1.2303179270771691
101331-7258-107485-1-ultimate-x-men_icon.jpg	0.3756211279272497	-0.6045820286760926
101332-7258-107486-1-ultimate-x-men_icon.jpg	1.0323166316736299	0.9247727997368816
1014541-astxprv3708_cov_icon.jpg	-2.6861026866909645	-0.8492176226602397
1015714-aoa_icon.jpg	-1.5624465603502613	0.3245154334684894
101640-7258-107548-1-ultimate-x-men_icon.jpg	1.932405531775139	-0.39400289148968615
1018738-strange_tales_3_icon.jpg	3.2567884759380106	0.23304932974904802
1019440-ape_icon.jpg	-3.2270268607551067	-1.0308009573110253
102160-10757-107609-1-uncanny-x-men-annual_icon.jpg	-4.468063866107047	-2.7460253405214505
102165-10757-107610-1-uncanny-x-men-annual_icon.jpg	-0.4476752178968332	0.8676735577510848
102176-7191-107612-1-storm_icon.jpg	-1.2163790341264074	0.5618381990421056
102177-7191-107621-1-storm_icon.jpg	-1.5637885636561761	-0.13536036416896338
102181-18353-107618-1-xse_icon.JPG	5.006842346426291	-1.340911985528904
1022072-x41_icon.jpg	1.6837822346095572	0.4362655704873456
1022092-x41_icon.jpg	0.6881485293040721	1.3506966719370095
1022098-x41_icon.jpg	-0.26085550386865464	0.8825255193182018
1022104-x41_icon.jpg	-2.761912479982489	-1.0402650434034253
102213-10809-107595-1-wolverine_icon.jpg	-2.9597336550285247	-1.198229159040936
102214-7258-107596-1-ultimate-x-men_icon.jpg	-0.32537439711027405	0.533851106566641
102216-11502-107598-1-black-panther_icon.jpg	-1.0570951442736467	0.5491555810634684
102226-7258-107629-1-ultimate-x-men_icon.jpg	0.23730508123622235	0.23203968304063055
102227-7258-107630-1-ultimate-x-men_icon.jpg	-0.1790073270218525	0.00858161810540911
102332-7258-107654-1-ultimate-x-men_icon.jpg	-0.15388734581335012	0.8984140325159611
102336-18366-107656-1-marvel-encyclopedia_icon.jpg	-1.3973834971227599	-0.5124771735601835
1024007-bp10_icon.jpg	-1.3487280182524835	-0.7290910066408173
102403-11502-107679-1-black-panther_icon.jpg	-1.8397036606916037	-0.9186572835096175
1025388-uncanny_x_men_first_class_5_icon.jpg	-1.0932747480389238	0.32443922191161756
1025421-x_men_forever_11_icon.jpg	-0.42232887147534404	0.9507817478857797
1028050-essential_moon_knight_3_icon.jpg	-3.3019530369699432	-2.7307036884672153
1030547-x_men_madness_in_murderworld__giveaway__p00_icon.jpg	-0.8173948945080032	-0.30976042862781217
1030562-2009_wo__issues__1_4_uncanny_x_men__172_173__icon.jpg	1.5349190204647944	0.2684384273326792
1032222-x_menanimatedgn_01_icon.jpg	-1.9960085326386494	0.10894728453845082
1033647-mtu_icon.jpg	0.6697882007807321	0.7656271542571266
1034589-untitled_scanned_01_icon.jpg	0.9944515059478187	-0.10882318038170585
1034599-marvel_x_men_collection_01___00___fc_icon.jpg	-3.5980888313422934	-1.8353760390472513
1034605-marvel_illustrated_01_00fc_icon.jpg	3.3112421224123687	-1.143764708978812
1034782-ohotmu_master_edition_25_1_cover_1_icon.jpg	0.1532487053256357	0.732996431199264
1034783-ohotmu_master_edition_26_1_cover_26__1_icon.jpg	0.6388485669605523	0.31803123904109915
1034785-ohotmu_master_edition_27_1_cover_27__1_icon.jpg	0.9614214828907726	0.5102667317192497
103680-11502-107855-1-black-panther_icon.jpg	-1.251627063301663	0.6456363434275502
1036804-weapon_x_days_of_future_now_02_icon.jpg	-1.9646144094411235	-0.03971182968524389
103681-11502-107856-1-black-panther_icon.jpg	0.5988238346852386	1.0664868236417084
1038474-un_icon.jpg	-2.4756290100946927	-0.8771311144927156
103867-18353-107897-1-xse_icon.jpg	2.544956972711723	1.128550378489757
1038716-prv3875_cov_icon.jpg	-1.4998310236771613	0.5076680310623802
1039533-prv3873_cov_icon.jpg	0.00825869748567749	1.066505572824902
104032-18405-107902-1-uncanny-x-men-annual_icon.jpg	-0.2925463282529399	0.7297374279159234
1043345-wom1a_icon.jpg	2.2441085859458827	0.8763954738107692
1043389-wom2a_icon.jpg	1.427612786403809	-0.02413801549732458
1043838-x4_icon.jpg	-0.7045503617695473	0.6363306184334035
1043860-sisterhood_icon.jpg	-1.2611079793555335	0.2702810848645067
1043906-sinsofthefather_icon.jpg	-0.5687610521201912	0.34417151687597375
1043932-dividedhestands_icon.jpg	-1.2772644370989974	-0.3750153009221025
1043983-dps_icon.jpg	1.9625347697253865	0.02026555092407634
1044000-bizarrelovetriangle_icon.jpg	-2.4586549358446446	-0.593127378116342
1044009-dividedwestand_icon.jpg	-3.073208549124859	-2.0362807556174447
1044027-md_icon.jpg	0.691775785298915	0.37461846418981604
1045374-newxmenomnibus_icon.jpg	-0.07951266383136152	0.97682978591938
1045558-ult_icon.jpg	0.9766345344997958	0.25785833522566626
1045583-xmn_icon.jpg	-0.9888310582030808	0.9818610615897189
1045592-bp_icon.jpg	2.5114489213404707	-1.6239824866245116
1047014-bp_icon.jpg	-0.10945834617223793	0.2588594966163632
1048939-num_risation0002_icon.jpg	0.5221712100005554	-0.3069690508363583
1049528-bp_icon.jpg	1.7619364541652627	0.6412188288572509
1050140-avengers_xmen_utopia_icon.jpg	-2.4082353006465995	-0.8467677477744633
1051055-axm_unstoppable_icon.jpg	2.633860017263176	-0.10942172700397823
1051218-nx_ult2_icon.jpg	-0.5115902687795734	-0.27314694525540795
1051839-wo_dark_reign_icon.jpg	-0.04513232398449711	-1.015822916419606
1051875-wolv_enenystate_orig_icon.jpg	-0.9182896412348532	0.9639458745057328
1051952-endsong_icon.jpg	-1.3236526339180568	0.6406898966374616
1051972-apart_icon.jpg	0.61923106921674	0.4220688801398797
1052005-dayatom_icon.jpg	0.893117565626691	0.9674978723812037
1052029-ashes_icon.jpg	5.11177340701368	-1.8465901050273725
1052836-1045080_xmennewworlds_super_icon.jpg	-1.3916792458294207	-2.038259598448571
1052903-haunted_icon.jpg	-1.5880793824462032	-0.08223955128273075
1052913-xposed_icon.jpg	3.054171543821066	-0.5012517305857285
1052937-houseofm_icon.jpg	1.3021525035869042	0.8184631000148378
1052968-nimrod_icon.jpg	-1.0741698665552126	0.46316280995373493
1053095-xschism_icon.jpg	1.296152544912669	0.7976770696599005
1053104-pof_icon.jpg	1.4588991556524538	0.6006428222713973
1053579-untitledx_icon.jpg	-2.051197765636684	0.5369773653541899
1053844-bo_icon.jpg	-1.77538032783593	-0.7942553336106255
1053896-ne_icon.jpg	3.6783512217654044	-1.3583149600810507
1053916-thend_icon.jpg	0.22436813984244036	0.6891263776928473
105398-18424-108036-1-foxfire_icon.jpg	1.612490033539909	1.6105015507356208
1054146-spm_icon.jpg	0.6925608739661121	0.21467632671077372
1054440-nec_icon.jpg	-1.6977034998094518	-0.21859148354425384
1054566-cover1_icon.jpg	-0.7379289529262218	1.1391564543889172
1055246-xnoir1_icon.jpg	-0.5426497600708023	0.5669399170231959
1056076-marvel_70th_anniversary_frame_art_icon.jpg	-0.6583577939914734	-0.24838906691094248
1056077-uncanny_x_men_first_class6_icon.jpg	-2.146590103413049	-0.8217219810305787
105715-17990-108214-1-ms-marvel_icon.jpg	-1.0594552457729889	-0.35460793456534717
1057503-ig_icon.jpg	-3.170888753524663	-1.565381250263652
1058033-infinitywar_tpb_icon.jpg	0.2117737589613497	1.1148653092876566
1058151-hom_icon.jpg	-1.297624751883126	-0.2826042017789011
1058154-xm_forever_13_page_001_icon.jpg	-0.43939009281923974	0.6290857491513002
1058733-ic_icon.jpg	1.1193091077748236	0.3699754199774982
1058919-ic_icon.jpg	1.6235712287242743	0.870958031759879
1059116-xmn2_icon.jpg	-0.7013741646431733	1.1079627820102993
1059122-xmn_icon.jpg	1.2889276368827391	1.8789208539825542
1059388-xmn_icon.jpg	-0.9147226860059235	0.7623438920819688
1059398-xmn_icon.jpg	0.31394874154522007	-0.7748478582180927
1059528-xmn_icon.jpg	-1.4513733546988945	0.4175162944947926
1059911-wolverine___knight_of_terra_icon.jpg	0.4202537230049408	1.1046048606559704
1060309-avng_icon.jpg	1.6250848432895544	0.1478186772854489
106089-18447-108260-1-x-men-millenial-vis_icon.jpg	0.7828183363943383	1.3358059591127387
1061033-star_trek_alien_spotlight_cardassians__2009____page_1_icon.jpg	-1.338760090908142	0.5429060612688573
106110-3144-108265-1-marvel-graphic-novel_icon.jpg	3.1007554079036503	-1.7981696042537143
1061274-prv4028_cov_icon.jpg	-2.050810603756587	-0.38597102863387844
1061442-ff_visionaries_john_byrne_7_icon.jpg	0.8750344987617557	-0.05711202614807104
106162-18450-108266-1-heroes-for-hope-star_icon.jpg	-1.0832054953337178	-0.7527834304408303
1063009-bearsaga_icon.jpg	4.866792127480129	-1.9671757755381343
1066943-cpbrn_icon.jpg	3.6632703373125364	-1.626539762915168
106745-18456-108329-1-x-men-millenial-vis_icon.jpg	-0.4024648226228245	0.17197093998575808
1067672-hbw_icon.jpg	2.729921585207117	-0.6074791986371024
1069972-gsm_icon.jpg	4.838153380043049	-0.5545616640439185
1071333-prv4112_cov_icon.jpg	0.49317914864826096	0.2778324474481009
1071704-x_men_forever_14_icon.jpg	-1.283535163774542	0.01611700551287673
1072182-oct090645_icon.jpg	2.5045883746646544	-1.118042790449536
1073470-swii_icon.jpg	-2.628094561467	-0.427760983351968
1074241-175703_20091208101309_large_icon.jpg	3.9278876036045647	-0.9588801823561093
1074317-la_icon.jpg	0.02676823481975874	0.9871415947377482
