issue_id	publish_year	publish_month	publish_date	icon_url	HÁ	L%	S%
156102	2009	6	2009/6	783937-x1_icon.jpg	326	29	45
186406	2009	7	2009/7	1051961-xinfernus_icon.jpg	20	50	30
264422	2009	7	2009/7	1694607-179_icon.jpg	27	67	19
300583	2009	7	2009/7	2061726-23_icon.jpg	62	47	5
306214	2009	7	2009/7	2119813-6_17_150_1_icon.jpg	22	51	21
158856	2009	7	2009/7	820367-mollifest_icon.jpg	32	51	32
185338	2009	8	2009/8	1043860-sisterhood_icon.jpg	326	27	49
161518	2009	8	2009/8	850704-drkauncxu001_dc11_1_icon.jpg	72	34	10
162522	2009	9	2009/9	2204352-513a_icon.jpg	30	37	37
164008	2009	9	2009/9	877340-darkaven007_cov_1__icon.jpg	355	24	30
164780	2009	9	2009/9	886846-xforce_icon.jpg	359	61	2
246654	2010	-1	2010/-1	1529962-xmen12_icon.png	221	41	11
182545	2010	1	2010/1	1023331-xforce_icon.jpg	16	33	34
264371	2010	1	2010/1	1693837-186_icon.jpg	17	44	23
292832	2010	1	2010/1	2007411-49_icon.jpg	331	38	34
300036	2010	1	2010/1	2059706-97_icon.jpg	9	37	24
231789	2010	10	2010/10	1356976-saga_icon.jpg	96	39	19
238082	2010	10	2010/10	1458320-xmn_sc_r_icon.jpg	21	48	11
277084	2010	10	2010/10	1887224-x_men_deluxe186_icon.jpg	85	16	16
299709	2010	10	2010/10	2057833-06a_icon.jpg	13	32	18
307120	2010	10	2010/10	2128901-xme106_icon.jpg	23	27	22
307148	2010	10	2010/10	2128958-xm106_icon.jpg	307	54	7
234641	2010	11	2010/11	1397711-prv6365_cov_icon.jpg	228	41	7
299702	2010	11	2010/11	2057814-02a_icon.jpg	30	36	25
300823	2010	11	2010/11	2063585-6_21_66_1_icon.jpg	6	42	17
307149	2010	11	2010/11	2128959-xm107_icon.jpg	315	44	3
239137	2010	12	2010/12	1467335-x23_2_legion_cps_001_icon.jpg	15	25	8
277089	2010	12	2010/12	1887290-x_men_deluxe188_icon.jpg	24	36	34
299710	2010	12	2010/12	2057834-07a_icon.jpg	359	32	36
300396	2010	12	2010/12	2061197-120_icon.jpg	21	51	35
307122	2010	12	2010/12	2128903-xme108_icon.jpg	22	34	20
307150	2010	12	2010/12	2128960-xm108_icon.jpg	341	49	4
187695	2010	2	2010/2	1061460-leg_icon.jpg	7	57	25
196454	2010	2	2010/2	1122179-deadpool_volume_3_x_marks_the_spot_hc_icon.jpg	30	47	12
197508	2010	2	2010/2	1131708-x_men_legacy_emplate_hc_icon.jpg	194	48	2
277069	2010	2	2010/2	1886956-x_men_deluxe178_icon.jpg	27	31	33
290133	2010	2	2010/2	1985529-x_men236_icon.jpg	17	57	19
300386	2010	2	2010/2	2061187-110_icon.jpg	21	36	31
307140	2010	2	2010/2	2128948-xm98_icon.jpg	28	43	4
192469	2010	3	2010/3	1091917-prv4180_cov_icon.jpg	4	59	25
194457	2010	3	2010/3	1106778-x_force_icon.jpg	129	30	3
299706	2010	3	2010/3	2057830-03_icon.jpg	19	29	30
300387	2010	3	2010/3	2061188-111_icon.jpg	346	50	1
300786	2010	3	2010/3	2063465-6_21_58_1_icon.jpg	33	43	37
307113	2010	3	2010/3	2128884-xme99_icon.jpg	21	30	26
292835	2010	4	2010/4	2007414-52_icon.jpg	48	41	15
300388	2010	4	2010/4	2061189-112_icon.jpg	269	42	4
201000	2010	5	2010/5	1157669-num_risation0011_icon.jpg	42	47	11
214764	2010	5	2010/5	1233528-gn9995_icon.jpg	8	63	27
218835	2010	5	2010/5	1261193-202516_20100606092306_large_icon.jpg	358	54	22
249035	2010	5	2010/5	1560065-e4_icon.jpg	25	45	15
290163	2010	5	2010/5	1985579-x_men239_icon.jpg	357	31	24
300389	2010	5	2010/5	2061190-113_icon.jpg	348	38	19
300466	2010	5	2010/5	2061458-53_icon.jpg	45	53	11
307143	2010	5	2010/5	2128951-xm101_icon.jpg	32	48	9
221765	2010	6	2010/6	1910545-necrosha_hc_icon.png	37	48	16
290167	2010	6	2010/6	1985584-x_men240_icon.jpg	298	41	5
292837	2010	6	2010/6	2007416-54_icon.jpg	22	48	38
300390	2010	6	2010/6	2061191-114_icon.jpg	211	44	0
300467	2010	6	2010/6	2061459-54_icon.jpg	208	50	1
214734	2010	7	2010/7	1233389-xmen236_dc11_lr_0001_icon.jpg	355	40	36
290174	2010	7	2010/7	1985603-x_men241_icon.jpg	247	51	2
300468	2010	7	2010/7	2061460-55_icon.jpg	15	28	19
306223	2010	7	2010/7	2119822-6_17_162_1_icon.jpg	50	52	7
213447	2010	7	2010/7	2193218-13a_icon.jpg	4	56	13
215972	2010	7	2010/7	2205137-27a_icon.jpg	8	44	13
218294	2010	8	2010/8	1257580-x_icon.jpg	356	36	12
219419	2010	8	2010/8	1266016-newmutants14a_icon.jpg	359	37	8
277082	2010	8	2010/8	1887168-x_men_deluxe184_icon.jpg	4	56	10
290183	2010	8	2010/8	1985619-x_men242_icon.jpg	357	28	11
299708	2010	8	2010/8	2057832-05_icon.jpg	359	31	14
300469	2010	8	2010/8	2061461-56_icon.jpg	5	57	25
300820	2010	8	2010/8	2063566-6_21_63_1_icon.jpg	21	45	57
307146	2010	8	2010/8	2128955-xm104_icon.jpg	38	43	10
224511	2010	9	2010/9	1298174-xmensecondcoming2a_icon.jpg	3	33	8
225698	2010	9	2010/9	1307646-newmutants15a_icon.jpg	28	43	31
226787	2010	9	2010/9	1316215-xmenlegacy238c_icon.jpg	29	41	13
232763	2010	9	2010/9	1372524-origins_of_marvel_comics_x_men_icon.jpg	352	37	20
236300	2010	9	2010/9	1579219-x_men_second_coming_icon.jpg	34	53	6
277083	2010	9	2010/9	1887189-x_men_deluxe185_icon.jpg	352	31	4
290191	2010	9	2010/9	1985629-x_men243_icon.jpg	25	46	48
300821	2010	9	2010/9	2063571-6_21_64_1_icon.jpg	15	41	25
307119	2010	9	2010/9	2128894-xme105_icon.jpg	328	49	6
307147	2010	9	2010/9	2128956-xm105_icon.jpg	240	51	9
307121	2011	-1	2011/-1	2128902-xme107_icon.jpg	15	42	7
244789	2011	1	2011/1	1516089-x233c_icon.jpg	195	25	3
246421	2011	1	2011/1	1526399-xmenlegacy242c_icon.jpg	30	41	7
300854	2011	1	2011/1	2063751-6_21_68_1_icon.jpg	15	32	55
307123	2011	1	2011/1	2128905-xme109_icon.jpg	20	36	23
307151	2011	1	2011/1	2128961-xm109_icon.jpg	18	51	28
295215	2011	10	2011/10	2041084-nm__ub_icon.jpg	20	46	22
295216	2011	10	2011/10	2041091-xmn_lgc__ll_icon.jpg	8	54	3
300471	2011	10	2011/10	2061463-70_icon.jpg	43	42	13
302164	2011	10	2011/10	2080650-xmen130_446_icon.jpg	14	50	22
324459	2011	10	2011/10	2260643-9782809422764_icon.jpg	25	43	29
302721	2011	11	2011/11	2087547-x_men257_icon.jpg	26	46	30
307133	2011	11	2011/11	2128919-xme119_icon.jpg	69	36	6
308168	2011	11	2011/11	2136351-25_icon.jpg	355	45	30
303677	2011	11	2011/11	2163908-01_icon.jpg	159	55	3
312195	2011	11	2011/11	2169373-71_icon.jpg	39	39	25
318882	2011	11	2011/11	2229735-x_men9_icon.jpg	26	50	20
299471	2011	12	2011/12	2056887-wolvxmen2011001_c_icon.png	0	41	52
294888	2011	12	2011/12	2089396-01a_icon.jpg	150	46	3
307134	2011	12	2011/12	2128920-xme120_icon.jpg	322	43	13
307586	2011	12	2011/12	2131705-x_men258_icon.jpg	35	57	17
308169	2011	12	2011/12	2136352-26_icon.jpg	358	54	15
308847	2011	12	2011/12	2140051-gh__ssm_icon.jpg	314	32	19
308862	2011	12	2011/12	2140235-xmn__sch_icon.jpg	9	51	28
312196	2011	12	2011/12	2169381-72_icon.jpg	36	40	17
318883	2011	12	2011/12	2229736-x_men10_icon.jpg	19	44	9
319609	2011	12	2011/12	2233489-xmensonderbandageofx128von229_692_icon.jpg	43	49	15
319634	2011	12	2011/12	2233590-marvel_mega74_icon.jpg	37	48	15
250666	2011	2	2011/2	1577597-xmenlegacy243c_icon.jpg	8	30	17
253004	2011	2	2011/2	1591648-heroic_age_x_men_vol_1_1_icon.jpg	160	47	11
245497	2011	2	2011/2	1679519-cw__xmn_icon.jpg	29	60	53
277114	2011	2	2011/2	1887678-x_men_deluxe190_icon.jpg	11	56	5
300398	2011	2	2011/2	2061199-122_icon.jpg	10	42	19
312139	2011	2	2011/2	2168937-62_icon.jpg	0	37	28
258326	2011	3	2011/3	1625955-xmen244c_icon.jpg	142	58	2
259113	2011	3	2011/3	1636484-ageofx1a_icon.jpg	9	24	22
263176	2011	3	2011/3	1677105-15_icon.jpg	25	43	18
266133	2011	3	2011/3	1724694-16_icon.jpg	250	49	6
267557	2011	3	2011/3	1758788-nm__fotnm_icon.jpg	42	43	41
300399	2011	3	2011/3	2061200-123_icon.jpg	352	46	16
312140	2011	3	2011/3	2168938-63_icon.jpg	10	38	7
318940	2011	3	2011/3	2230216-x_men1_icon.jpg	27	36	22
263714	2011	4	2011/4	1685218-prv7852_cov_icon.jpg	113	46	5
266431	2011	4	2011/4	1732337-1d_274248_0_xmenlegacyhctp4hccollision_icon.jpg	18	39	38
268475	2011	4	2011/4	1772511-17_icon.jpg	351	39	19
269289	2011	4	2011/4	1793709-x23kd_icon.jpg	262	41	4
299687	2011	4	2011/4	2057782-02_icon.jpg	356	34	17
300400	2011	4	2011/4	2061201-124_icon.jpg	7	46	17
307126	2011	4	2011/4	2128908-xme112_icon.jpg	4	22	1
312141	2011	4	2011/4	2168939-64_icon.jpg	33	42	25
318873	2011	4	2011/4	2229725-x_men2_icon.jpg	31	47	20
318941	2011	4	2011/4	2230221-x_men2_icon.jpg	19	45	13
323371	2011	4	2011/4	2255243-image_gallery_icon.jpg	18	27	14
323375	2011	4	2011/4	2255312-image_gallery_icon.jpg	13	35	15
266004	2011	5	2011/5	1722303-generationhope05_icon.jpg	22	49	9
266508	2011	5	2011/5	1734890-newmutants023_icon.jpg	35	57	11
269984	2011	5	2011/5	1806704-om_icon.jpg	21	55	22
271831	2011	5	2011/5	1828849-18_icon.jpg	5	52	6
272405	2011	5	2011/5	1838183-second_coming_icon.jpg	218	38	9
272409	2011	5	2011/5	1838232-61qjed3kngl_icon.jpg	8	42	7
273104	2011	5	2011/5	1862827-01_icon.jpg	19	43	24
290435	2011	5	2011/5	1986648-x_men251_icon.jpg	12	54	14
307127	2011	5	2011/5	2128909-xme113_icon.jpg	208	32	43
318874	2011	5	2011/5	2229727-x_men3_icon.jpg	7	47	17
318942	2011	5	2011/5	2230223-x_men3_icon.jpg	353	45	19
268218	2011	6	2011/6	1769499-prv8297_cov_icon.jpg	28	33	31
268930	2011	6	2011/6	1785929-536_icon.jpg	43	53	16
268981	2011	6	2011/6	1786835-ageofxuniverse02_icon.jpg	24	61	5
268985	2011	6	2011/6	1787068-prv8417_cov_icon.jpg	27	41	13
274367	2011	6	2011/6	1860705-19_icon.jpg	6	51	24
275321	2011	6	2011/6	1869728-wad_icon.jpg	226	41	15
277133	2011	6	2011/6	1887713-x_men_deluxe194_icon.jpg	7	47	14
290436	2011	6	2011/6	1986669-x_men252_icon.jpg	3	43	12
318876	2011	6	2011/6	2229728-x_men4_icon.jpg	29	44	13
269781	2011	7	2011/7	1804728-xl_icon.jpg	42	38	12
270399	2011	7	2011/7	1813864-xg1_icon.jpg	92	63	12
277137	2011	7	2011/7	1887754-x_men_deluxe195_icon.jpg	22	46	21
289609	2011	7	2011/7	1982513-xmn_lgc__atm_icon.jpg	29	36	8
300403	2011	7	2011/7	2061205-127_icon.jpg	358	45	10
300470	2011	7	2011/7	2061462-67_icon.jpg	343	25	6
307129	2011	7	2011/7	2128915-xme115_icon.jpg	357	48	18
307157	2011	7	2011/7	2128968-xm115_icon.jpg	355	44	36
309407	2011	7	2011/7	2147330-xmensonderbandnewmutants4_852_icon.jpg	38	48	34
273056	2011	8	2011/8	1848624-x_men_legacy_icon.jpg	356	52	4
274227	2011	8	2011/8	1860187-x13_icon.jpg	334	23	23
275854	2011	8	2011/8	1873423-1011875_icon.jpg	40	44	4
290679	2011	8	2011/8	1988170-x_men254_icon.jpg	0	53	7
293397	2011	8	2011/8	2014881-6910eb01bb6cbdb6db7984439c2ace0e_icon.jpg	29	44	36
307130	2011	8	2011/8	2128916-xme116_icon.jpg	5	36	29
307158	2011	8	2011/8	2128970-xm116_icon.jpg	22	40	34
312193	2011	8	2011/8	2169362-68_icon.jpg	17	42	32
318878	2011	8	2011/8	2229731-x_men6_icon.jpg	348	36	21
278805	2011	9	2011/9	1906378-newmutants27a_icon.jpg	19	32	9
290680	2011	9	2011/9	1988180-x_men_deluxe197_icon.jpg	29	48	15
293398	2011	9	2011/9	2014891-7d83fb5cf24dae400a09b830ed9e72e0_icon.jpg	34	39	52
293592	2011	9	2011/9	2021435-uxm__bp_icon.jpg	31	50	4
293646	2011	9	2011/9	2022567-xmn__ftl_icon.jpg	74	61	16
307131	2011	9	2011/9	2128917-xme117_icon.jpg	37	49	32
307159	2011	9	2011/9	2128971-xm117_icon.jpg	353	43	7
312194	2011	9	2011/9	2169365-69_icon.jpg	42	47	16
302673	2012	1	2012/1	2086877-prv10435_cov_icon.jpg	188	25	33
308103	2012	1	2012/1	2136148-image_gallery__3__icon.jpg	42	56	22
309477	2012	1	2012/1	2148015-xmen133_199_icon.jpg	10	38	23
309611	2012	1	2012/1	2148850-xfr_oe_v2_icon.jpg	30	40	25
311043	2012	1	2012/1	2159486-panini2012_xmen121_icon.jpg	26	51	30
311044	2012	1	2012/1	2159494-panini2012_xmenextra_icon.jpg	195	21	9
312197	2012	1	2012/1	2169382-773_icon.jpg	44	41	11
318586	2012	1	2012/1	2227816-essential_x_men_no_27_icon.jpg	349	50	11
318884	2012	1	2012/1	2229739-x_men11_icon.jpg	19	48	22
319610	2012	1	2012/1	2233517-xmensonderbandageofx228von229_525_icon.jpg	11	31	20
319638	2012	1	2012/1	2233594-marvel_mega75_icon.jpg	12	35	17
305778	2012	2	2012/2	2116200-x23_18_icon.jpg	15	39	32
308418	2012	2	2012/2	2137862-prv10906_cov_icon.jpg	28	49	17
307727	2012	2	2012/2	2168161-19_icon.jpg	234	40	3
312198	2012	2	2012/2	2169383-74_icon.jpg	28	49	7
315388	2012	2	2012/2	2195905-x_men_deluxe202_icon.jpg	70	59	16
315476	2012	2	2012/2	2196685-xmenp4011_icon.jpg	80	64	12
316047	2012	2	2012/2	2205094-xfc__nc_icon.jpg	23	38	32
318574	2012	2	2012/2	2227638-x_men260_icon.jpg	355	52	5
318953	2012	2	2012/2	2230248-x_men12_icon.jpg	235	43	11
321186	2012	2	2012/2	2240903-xmn_lgc__fmsotu_icon.jpg	19	58	45
324417	2012	2	2012/2	2260491-6_43_88_1_icon.jpg	75	48	7
309598	2012	3	2012/3	2148573-x23_icon.jpg	10	35	49
310892	2012	3	2012/3	2157666-wolverinexmen4a_icon.jpg	44	42	4
315477	2012	3	2012/3	2196689-xmenp4012_icon.jpg	218	53	2
317929	2012	3	2012/3	2222780-xmen135_857_icon.jpg	13	36	35
319346	2012	3	2012/3	2231775-x_menextra123_icon.jpg	211	42	29
319420	2012	3	2012/3	2232622-xmensonderbandxmenlegacy1_427_icon.jpg	1	50	6
323689	2012	3	2012/3	2256706-ast_xmn_by_w_c_uc_2_icon.jpg	15	37	46
323713	2012	3	2012/3	2256824-6_74_13_1_icon.jpg	7	45	36
315083	2012	4	2012/4	2192953-wolverinexmen5c_icon.jpg	8	30	12
331958	2012	4	2012/4	2300307-xmen136_960_icon.jpg	341	22	40
333220	2012	4	2012/4	2310472-x_men_deluxe205_icon.jpg	9	20	42
333576	2012	4	2012/4	2313579-6_73_14_1_icon.jpg	344	45	8
333678	2012	4	2012/4	2315043-abrilpanini14_icon.jpg	19	46	18
321330	2012	5	2012/5	2241177-www_icon.jpg	37	53	18
324898	2012	5	2012/5	2264349-xmenlg2008264_dc11_lr_0001_icon.jpg	345	42	4
324904	2012	5	2012/5	2264377-image_gallery__2__icon.jpg	1	44	38
323702	2012	6	2012/6	2256787-image_gallery_icon.jpg	212	48	4
333556	2012	7	2012/7	2313393-image_gallery_icon.jpg	24	54	33
335232	2012	7	2012/7	2335633-xmenlegacy266c_icon.jpg	33	44	19
335236	2012	7	2012/7	2335636-wolvxmen2011010_dc11_lr_0001_icon.jpg	317	53	2
