issue_id	publish_year	publish_month	icon_url	"Character Id: 1444, Name: Storm"	Number of Issues: 4327
14890	1975	5	13286-2763-14890-1-giant-size-x-men_icon.jpg		
216929	1975	6	1248712-foom_v1_010_icon.jpg		
15508	1975	8	13846-2133-15508-1-x-men_icon.jpg		
15711	1975	10	14038-2133-15711-1-x-men_icon.jpg		
15889	1975	12	14205-2133-15889-1-x-men_icon.jpg		
15915	1976	-1	14227-2863-15915-1-marvel-team-up-annua_icon.jpg		
16100	1976	2	14398-2133-16100-1-x-men_icon.jpg		
67500	1976	2	51238-2702-67500-1-spidey-super-stories_icon.jpg		
16278	1976	4	14568-2133-16278-1-x-men_icon.jpg		
16440	1976	6	14724-2133-16440-1-x-men_icon.jpg		
16618	1976	8	14893-2133-16618-1-x-men_icon.jpg		
16800	1976	10	15063-2133-16800-1-x-men_icon.jpg		
16981	1976	12	15233-2133-16981-1-x-men_icon.jpg		
17108	1977	1	15351-2576-17108-1-marvel-team-up_icon.jpg		
17209	1977	2	15443-2133-17209-1-x-men_icon.jpg		
17371	1977	4	15590-2133-17371-1-x-men_icon.jpg		
17526	1977	6	15731-2133-17526-1-x-men_icon.jpg		
17708	1977	8	15896-2133-17708-1-x-men_icon.jpg		
17782	1977	9	15961-2766-17782-1-iron-fist_icon.jpg		
17894	1977	10	16067-2133-17894-1-x-men_icon.jpg		
18064	1977	12	16220-2133-18064-1-x-men_icon.jpg		
18267	1978	2	1692907-uncanny109__icon.jpg		
18435	1978	4	16548-2133-18435-1-x-men_icon.jpg		
18598	1978	6	16695-2133-18598-1-x-men_icon.jpg		
18757	1978	8	16839-2133-18757-1-x-men_icon.jpg		
18837	1978	9	16913-2133-18837-1-x-men_icon.jpg		
18916	1978	10	16985-2133-18916-1-x-men_icon.jpg		
18985	1978	11	2198611-x_men__115__1978__icon.jpg		
19060	1978	12	2198613-x_men__116__1978__icon.jpg		
19210	1979	1	17206-2133-19210-1-x-men_icon.jpg		
138857	1979	1	543186-x3_icon.jpg		
19317	1979	2	17275-2133-19317-1-x-men_icon.jpg		
19386	1979	3	17337-2133-19386-1-x-men_icon.jpg		
224059	1979	3	1295645-rampage9_icon.jpg		
19455	1979	4	17400-2133-19455-1-x-men_icon.jpg		
19525	1979	5	17462-2133-19525-1-x-men_icon.jpg		
19592	1979	6	17522-2133-19592-1-x-men_icon.jpg		
19584	1979	6	17514-2959-19584-1-power-man-and-iron-f_icon.jpg		
123628	1979	7	314788-2133-123628-1-x-men_icon.jpg		
19726	1979	8	17645-2133-19726-1-x-men_icon.jpg		
19794	1979	9	17709-2133-19794-1-x-men_icon.jpg		
19865	1979	10	17774-2133-19865-1-x-men_icon.jpg		
19934	1979	11	17835-2133-19934-1-x-men_icon.jpg		
19924	1979	11	17825-3007-19924-1-marvel-spotlight_icon.jpg		
20006	1979	12	17902-2133-20006-1-x-men_icon.jpg		
20114	1980	1	17980-2133-20114-1-x-men_icon.jpg		
136137	1980	1	510215-uncannyannual4_icon.jpg		
20186	1980	2	18046-2133-20186-1-x-men_icon.jpg		
20258	1980	3	18107-2133-20258-1-x-men_icon.jpg		
20333	1980	4	18175-2133-20333-1-x-men_icon.jpg		
20403	1980	5	18237-2133-20403-1-x-men_icon.jpg		
20477	1980	6	18303-2133-20477-1-x-men_icon.jpg		
20546	1980	7	18371-2133-20546-1-x-men_icon.jpg		
66617	1980	7	50808-3004-66617-1-fun-and-games-magazi_icon.jpg		
20613	1980	8	18431-2133-20613-1-x-men_icon.jpg		
20681	1980	9	18493-2133-20681-1-x-men_icon.jpg		
20751	1980	10	18554-2133-20751-1-x-men_icon.jpg		
20812	1980	11	18611-2133-20812-1-x-men_icon.jpg		
20800	1980	11	18599-2696-20800-1-marvel-two-in-one_icon.jpg		
20884	1980	12	18678-2133-20884-1-x-men_icon.jpg		
20866	1980	12	18660-2576-20866-1-marvel-team-up_icon.jpg		
20988	1981	1	18772-2133-20988-1-x-men_icon.jpg		
138854	1981	1	543176-x5_icon.jpg		
21057	1981	2	18838-3092-21057-1-uncanny-x-men-the_icon.jpg		
21127	1981	3	18906-3092-21127-1-uncanny-x-men-the_icon.jpg		
21106	1981	3	18885-3083-21106-1-dazzler_icon.jpg		
21171	1981	4	18946-3083-21171-1-dazzler_icon.jpg		
107059	1981	4	99607-3092-107059-1-uncanny-x-men-the_icon.jpg		
21188	1981	4	18963-3010-21188-1-rom_icon.jpg		
21193	1981	4	18968-2960-21193-1-spider-woman_icon.jpg		
21258	1981	5	19030-3092-21258-1-uncanny-x-men-the_icon.jpg		
21252	1981	5	19024-3010-21252-1-rom_icon.jpg		
21316	1981	6	19085-2960-21316-1-spider-woman_icon.jpg		
21320	1981	6	19089-3092-21320-1-uncanny-x-men-the_icon.jpg		
21393	1981	7	19159-2918-21393-1-what-if-_icon.jpg		
21392	1981	7	19158-3092-21392-1-uncanny-x-men-the_icon.jpg		
21368	1981	7	19134-3082-21368-1-bizarre-adventures_icon.jpg		
21461	1981	8	19223-3092-21461-1-uncanny-x-men-the_icon.jpg		
20918	1981	8	18703-2350-20918-1-avengers-annual_icon.jpg		
21531	1981	9	19286-3092-21531-1-uncanny-x-men-the_icon.jpg		
21614	1981	10	19360-3092-21614-1-uncanny-x-men-the_icon.jpg		
21679	1981	11	19420-3092-21679-1-uncanny-x-men-the_icon.jpg		
325544	1981	11	2268302-35_icon.jpg		
21752	1981	12	19489-3092-21752-1-uncanny-x-men-the_icon.jpg		
21801	1982	0	19530-2865-21801-1-marvel-two-in-one-an_icon.jpg		
21875	1982	1	19599-3092-21875-1-uncanny-x-men-the_icon.jpg		
21866	1982	1	19590-3008-21866-1-micronauts_icon.jpg		
113270	1982	1	169311-19011-113270-1-marvel-and-dc-presen_icon.jpg		
125901	1982	1	338391-21032-125901-1-spider-man-storm-and_icon.jpg		
202015	1982	1	1165260-fant1_icon.jpg		
141651	1982	1	611106-crazy_82_icon.jpg		
325545	1982	1	2268305-36_icon.jpg		
21952	1982	2	19670-3092-21952-1-uncanny-x-men-the_icon.jpg		
22027	1982	3	19741-3092-22027-1-uncanny-x-men-the_icon.jpg		
140483	1982	3	585196-1_icon.jpg		
22100	1982	4	19809-3092-22100-1-uncanny-x-men-the_icon.jpg		
21782	1982	4	19511-3144-21782-1-marvel-graphic-novel_icon.jpg		
22179	1982	5	19879-3092-22179-1-uncanny-x-men-the_icon.jpg		
114149	1982	5	189121-19100-114149-1-fantastic-four-roast_icon.jpg		
22248	1982	6	19943-3092-22248-1-uncanny-x-men-the_icon.jpg		
22234	1982	6	19929-3147-22234-1-marvel-super-hero-co_icon.jpg		
22221	1982	6	19916-2127-22221-1-amazing-spider-man-_icon.jpg		
22318	1982	7	20004-3092-22318-1-uncanny-x-men-the_icon.jpg		
22303	1982	7	19990-3143-22303-1-marvel-fanfare_icon.jpg		
22304	1982	7	19991-3147-22304-1-marvel-super-hero-co_icon.jpg		
22393	1982	8	20071-3092-22393-1-uncanny-x-men-the_icon.jpg		
22378	1982	8	20057-3147-22378-1-marvel-super-hero-co_icon.jpg		
135753	1982	8	499956-1982_unc_a_icon.jpg		
22462	1982	9	20133-3092-22462-1-uncanny-x-men-the_icon.jpg		
22449	1982	9	20120-3143-22449-1-marvel-fanfare_icon.jpg		
22537	1982	10	20201-3092-22537-1-uncanny-x-men-the_icon.jpg		
21793	1982	10	19522-3144-21793-1-marvel-graphic-novel_icon.jpg		
22611	1982	11	20270-3092-22611-1-uncanny-x-men-the_icon.jpg		
22687	1982	12	20339-3092-22687-1-uncanny-x-men-the_icon.jpg		
22673	1982	12	20325-2406-22673-1-incredible-hulk-the_icon.jpg		
21795	1982	12	19524-3144-21795-1-marvel-graphic-novel_icon.jpg		
139464	1983	-1	558110-1_icon.jpg		
22808	1983	1	1973924-uncanny_x_men__1963__165_icon.jpeg		
22792	1983	1	1958257-8430b55b_c79f_40f6_bade_0ebf7324f58d_icon.jpg		
22882	1983	2	1596914-uncanny_x_men__1963__166_icon.jpeg		
22869	1983	2	20502-2696-22869-1-marvel-two-in-one_icon.jpg		
197666	1983	2	1132890-special_edition1_icon.jpg		
22969	1983	3	20591-3092-22969-1-uncanny-x-men-the_icon.jpg		
23051	1983	4	20665-3092-23051-1-uncanny-x-men-the_icon.jpg		
108635	1983	4	110620-18510-108635-1-obnoxio-the-clown-vs_icon.jpg		
23139	1983	5	20746-3092-23139-1-uncanny-x-men-the_icon.jpg		
23219	1983	6	20819-3092-23219-1-uncanny-x-men-the_icon.jpg		
23216	1983	6	20816-2960-23216-1-spider-woman_icon.jpg		
23307	1983	7	20899-3092-23307-1-uncanny-x-men-the_icon.jpg		
23387	1983	8	20972-3092-23387-1-uncanny-x-men-the_icon.jpg		
23469	1983	9	21047-3092-23469-1-uncanny-x-men-the_icon.jpg		
23461	1983	9	21039-3234-23461-1-new-mutants-the_icon.jpg		
145953	1983	9	641703-6_icon.jpg		
199857	1983	9	1151504-comics_scene_v1__011_000fc_icon.jpg		
68389	1983	10	51410-3237-68389-1-official-handbook-of_icon.jpg		
23556	1983	10	21126-3092-23556-1-uncanny-x-men-the_icon.jpg		
157219	1983	10	798707-ma7_icon.jpg		
23648	1983	11	21212-3092-23648-1-uncanny-x-men-the_icon.jpg		
23635	1983	11	21199-2576-23635-1-marvel-team-up_icon.jpg		
68391	1983	12	51414-3237-68391-1-official-handbook-of_icon.jpg		
23743	1983	12	21301-3092-23743-1-uncanny-x-men-the_icon.jpg		
23731	1983	12	21289-3230-23731-1-magik_icon.jpg		
111577	1983	12	357468-10757-111577-2-the-uncanny-x-men-an_icon.jpg		
23895	1984	1	21434-3373-23895-1-x-men-and-the-micron_icon.jpg		
23894	1984	1	21433-3092-23894-1-uncanny-x-men-the_icon.jpg		
23885	1984	1	21424-3052-23885-1-moon-knight_icon.jpg		
23879	1984	1	21418-3230-23879-1-magik_icon.jpg		
111578	1984	1	153173-10757-111578-1-uncanny-x-men-annual_icon.JPG		
23876	1984	1	1832547-the_incredible_hulk___291_icon.jpg		
23880	1984	1	21419-3143-23880-1-marvel-fanfare_icon.jpg		
23984	1984	2	21511-3230-23984-1-magik_icon.jpg		
23996	1984	2	21522-3373-23996-1-x-men-and-the-micron_icon.jpg		
23994	1984	2	21520-3092-23994-1-uncanny-x-men-the_icon.jpg		
24113	1984	3	21622-3373-24113-1-x-men-and-the-micron_icon.jpg		
24112	1984	3	21621-3092-24112-1-uncanny-x-men-the_icon.jpg		
24100	1984	3	21610-3230-24100-1-magik_icon.jpg		
145958	1984	3	641708-12_icon.jpg		
24218	1984	4	21713-3373-24218-1-x-men-and-the-micron_icon.jpg		
24216	1984	4	21711-3092-24216-1-uncanny-x-men-the_icon.jpg		
24229	1984	4	21723-3234-24229-1-new-mutants-the_icon.jpg		
164213	1984	4	880439-879581_x_men137a_alternate_ending___phoenix_saga.cbr___page_1_super_icon.jpg		
57504	1984	5	1798110-marvel_super_heroes_secret_wars__1984__01_icon.jpeg		
24322	1984	5	21806-3092-24322-1-uncanny-x-men-the_icon.jpg		
57505	1984	6	1798111-marvel_super_heroes_secret_wars__1984__02_icon.jpeg		
24413	1984	6	21885-3232-24413-1-mighty-world-of-marv_icon.jpg		
325823	1984	6	2269786-65_icon.jpg		
57506	1984	7	1798113-marvel_super_heroes_secret_wars__1984__03_icon.jpeg		
24518	1984	7	21976-3092-24518-1-uncanny-x-men-the_icon.jpg		
140721	1984	7	589171-mighty_world_of_marvel_14_icon.jpg		
57507	1984	8	1798114-marvel_super_heroes_secret_wars__1984__04_icon.jpeg		
24620	1984	8	22068-3092-24620-1-uncanny-x-men-the_icon.jpg		
57508	1984	9	1798116-marvel_super_heroes_secret_wars__1984__05_icon.jpeg		
24708	1984	9	22145-3092-24708-1-uncanny-x-men-the_icon.jpg		
140687	1984	9	588943-mighty_world_of_marvel16_icon.jpg		
57509	1984	10	1798118-marvel_super_heroes_secret_wars__1984__06_icon.jpeg		
24818	1984	10	22245-3234-24818-1-new-mutants-the_icon.jpg		
24808	1984	10	22236-3092-24808-1-uncanny-x-men-the_icon.jpg		
108265	1984	10	106110-3144-108265-1-marvel-graphic-novel_icon.jpg		
57510	1984	11	1798119-marvel_super_heroes_secret_wars__1984__07_icon.jpeg		
24907	1984	11	22325-3092-24907-1-uncanny-x-men-the_icon.jpg		
145966	1984	11	641717-20_icon.jpg		
57511	1984	12	48075-3352-57511-1-marvel-super-heroes-_icon.jpg		
25014	1984	12	22423-3092-25014-1-uncanny-x-men-the_icon.jpg		
24980	1984	12	22389-3217-24980-1-alpha-flight_icon.jpg		
57512	1985	1	1798120-marvel_super_heroes_secret_wars__1984__09_icon.jpeg		
25178	1985	1	1671995-uncanny_x_men__1963__189_icon.jpeg		
25174	1985	1	22565-3010-25174-1-rom_icon.jpg		
325913	1985	1	2270017-72_icon.jpg		
25168	1985	1	22559-3143-25168-1-marvel-fanfare_icon.jpg		
57513	1985	2	1798123-marvel_super_heroes_secret_wars__1984__10_icon.jpeg		
25279	1985	2	1671998-uncanny_x_men__1963__190_icon.jpeg		
25277	1985	2	22660-2294-25277-1-thor_icon.jpg		
325915	1985	2	2270023-73_icon.jpg		
57514	1985	3	1798125-marvel_super_heroes_secret_wars__1984__11_icon.jpeg		
25301	1985	3	22682-3092-25301-1-uncanny-x-men-the_icon.jpg		
315364	1985	3	2195231-pxf1001_icon.jpg		
57515	1985	4	48079-3352-57515-1-marvel-super-heroes-_icon.jpg		
25406	1985	4	22777-3092-25406-1-uncanny-x-men-the_icon.jpg		
129016	1985	4	490863-aladdin_icon.jpg		
315363	1985	4	2195230-pxf1002_icon.jpg		
25500	1985	5	22862-3092-25500-1-uncanny-x-men-the_icon.jpg		
315362	1985	5	2195229-pxf1003_icon.jpg		
25602	1985	6	22956-3092-25602-1-uncanny-x-men-the_icon.jpg		
315361	1985	6	2195228-pxf1004_icon.jpg		
325944	1985	6	2270057-77_icon.jpg		
315360	1985	7	2195227-pxf1005_icon.jpg		
25801	1985	8	23137-3092-25801-1-uncanny-x-men-the_icon.jpg		
315359	1985	8	2195226-pxf1006_icon.jpg		
25896	1985	9	23226-3092-25896-1-uncanny-x-men-the_icon.jpg		
145975	1985	9	641726-30_icon.jpg		
315358	1985	9	2195224-pxf1007_icon.jpg		
25999	1985	10	23321-3092-25999-1-uncanny-x-men-the_icon.jpg		
26014	1985	10	23335-3234-26014-1-new-mutants-the_icon.jpg		
315357	1985	10	2195221-pxf1008_icon.jpg		
26090	1985	11	23405-3234-26090-1-new-mutants-the_icon.jpg		
315356	1985	11	2195217-pxf1009_icon.jpg		
26088	1985	11	23403-3143-26088-1-marvel-fanfare_icon.jpg		
26234	1985	12	23538-3234-26234-1-new-mutants-the_icon.jpg		
26210	1985	12	23516-3092-26210-1-uncanny-x-men-the_icon.jpg		
108266	1985	12	106162-18450-108266-1-heroes-for-hope-star_icon.jpg		
110014	1985	12	1599034-9288011_1_icon.jpg		
111575	1985	12	153160-10757-111575-1-uncanny-x-men-annual_icon.JPG		
315354	1985	12	2195211-pxf1011_icon.jpg		
315355	1985	12	2195213-pxf1010_icon.jpg		
26413	1986	1	1596916-uncanny_x_men__1963__201_icon.jpeg		
57521	1986	1	48085-3506-57521-1-secret-wars-ii_icon.jpg		
95162	1986	1	62167-3490-95162-1-marvel-saga-the_icon.jpg		
315353	1986	1	2195210-pxf1012_icon.jpg		
26519	1986	2	23798-3092-26519-1-uncanny-x-men-the_icon.jpg		
111366	1986	2	147722-18835-111366-1-nightcrawler_icon.jpg		
57522	1986	2	48086-3506-57522-1-secret-wars-ii_icon.jpg		
315352	1986	2	2195209-pxf1013_icon.jpg		
26613	1986	3	23886-3092-26613-1-uncanny-x-men-the_icon.jpg		
57523	1986	3	1771314-secret_wars_ii__1985__9_icon.jpeg		
315351	1986	3	2195208-pxf1014_icon.jpg		
26699	1986	4	23965-3631-26699-1-firestar_icon.jpg		
26691	1986	4	23957-3217-26691-1-alpha-flight_icon.jpg		
145981	1986	4	641732-37_icon.jpg		
315350	1986	4	2195207-pxf1015_icon.jpg		
26784	1986	5	24044-2128-26784-1-avengers-the_icon.jpg		
315349	1986	5	2195206-pxf1016_icon.jpg		
26902	1986	6	24157-3092-26902-1-uncanny-x-men-the_icon.jpg		
315347	1986	6	2195204-pxf1018_icon.jpg		
315348	1986	6	2195205-pxf1017_icon.jpg		
109645	1986	7	121763-3497-109645-1-official-handbook-of_icon.jpg		
26997	1986	7	24246-3092-26997-1-uncanny-x-men-the_icon.jpg		
315345	1986	7	2195202-pxf1020_icon.jpg		
315346	1986	7	2195203-pxf1019_icon.jpg		
27093	1986	8	24338-3092-27093-1-uncanny-x-men-the_icon.jpg		
315342	1986	8	2195199-pxf1023_icon.jpg		
315343	1986	8	2195200-pxf1022_icon.jpg		
315344	1986	8	2195201-pxf1021_icon.jpg		
27189	1986	9	24431-3092-27189-1-uncanny-x-men-the_icon.jpg		
47389	1986	9	41729-3626-47389-1-classic-x-men_icon.jpg		
313173	1986	9	2177832-nmf07_icon.jpg		
315340	1986	9	2195197-pxf1025_icon.jpg		
315341	1986	9	2195198-pxf1024_icon.jpg		
47390	1986	10	41730-3626-47390-1-classic-x-men_icon.jpg		
107057	1986	10	99589-3092-107057-1-uncanny-x-men-the_icon.jpg		
315338	1986	10	2195195-pxf1027_icon.jpg		
315339	1986	10	2195196-pxf1026_icon.jpg		
66627	1986	11	50818-3497-66627-1-official-handbook-of_icon.jpg		
47391	1986	11	41731-3626-47391-1-classic-x-men_icon.jpg		
27396	1986	11	24626-3092-27396-1-uncanny-x-men-the_icon.jpg		
157224	1986	11	798714-ma44_icon.jpg		
315336	1986	11	2195192-pxf1029_icon.jpg		
315337	1986	11	2195194-pxf1028_icon.jpg		
47392	1986	12	41732-3626-47392-1-classic-x-men_icon.jpg		
27523	1986	12	24747-3234-27523-1-new-mutants-the_icon.jpg		
27501	1986	12	24725-3092-27501-1-uncanny-x-men-the_icon.jpg		
111576	1986	12	153161-10757-111576-1-uncanny-x-men-annual_icon.JPG		
157225	1986	12	798716-ma45_icon.jpg		
315334	1986	12	2195190-pxf1031_icon.jpg		
315335	1986	12	2195191-pxf1030_icon.jpg		
120344	1987	0	260861-20173-120344-1-excalibur-special-ed_icon.jpg		
47393	1987	1	41733-3626-47393-1-classic-x-men_icon.jpg		
27691	1987	1	1596917-uncanny_x_men__1963__213_icon.jpeg		
130494	1987	1	391888-10757-130494-1-the-uncanny-x-men-an_icon.jpg		
157226	1987	1	798717-ma46_icon.jpg		
315333	1987	1	2195189-pxf1032_icon.jpg		
315165	1987	1	2193562-pxf1033_icon.jpg		
333911	1987	1	2317354-96_icon.jpg		
47394	1987	2	41734-3626-47394-1-classic-x-men_icon.jpg		
27803	1987	2	1672001-uncanny_x_men__1963__214_icon.jpeg		
27791	1987	2	24993-3843-27791-1-fantastic-four-vs-x_icon.jpg		
313180	1987	2	2177839-nmf14_icon.jpg		
114552	1987	2	194579-19148-114552-1-spider-man-versus-wo_icon.jpg		
315161	1987	2	2193557-pxf1036_icon.jpg		
315162	1987	2	2193558-pxf1035_icon.jpg		
333912	1987	2	2317356-97_icon.jpg		
47395	1987	3	41735-3626-47395-1-classic-x-men_icon.jpg		
27915	1987	3	25108-3657-27915-1-x-factor_icon.jpg		
27912	1987	3	25105-3092-27912-1-uncanny-x-men-the_icon.jpg		
27901	1987	3	25094-3843-27901-1-fantastic-four-vs-x_icon.jpg		
157229	1987	3	798720-ma48_icon.jpg		
315159	1987	3	2193549-pxf1038_icon.jpg		
315160	1987	3	2193553-pxf1037_icon.jpg		
333913	1987	3	2317357-98_icon.jpg		
47396	1987	4	41736-3626-47396-1-classic-x-men_icon.jpg		
28027	1987	4	25210-3867-28027-1-x-men-vs-the-avenge_icon.jpg		
28023	1987	4	25206-3092-28023-1-uncanny-x-men-the_icon.jpg		
28013	1987	4	25196-3843-28013-1-fantastic-four-vs-x_icon.jpg		
315157	1987	4	2193545-pxf1040_icon.jpg		
315158	1987	4	2193546-pxf1039_icon.jpg		
333914	1987	4	2317358-99_icon.jpg		
47397	1987	5	41737-3626-47397-1-classic-x-men_icon.jpg		
28142	1987	5	25315-3234-28142-1-new-mutants-the_icon.jpg		
28128	1987	5	25301-3867-28128-1-x-men-vs-the-avenge_icon.jpg		
313186	1987	5	2177846-nmf20_icon.jpg		
315155	1987	5	2193533-pxf1041_icon.jpg		
315154	1987	5	2193531-pxf1042_icon.jpg		
333915	1987	5	2317359-100_icon.jpg		
47398	1987	6	41738-3626-47398-1-classic-x-men_icon.jpg		
28238	1987	6	25405-3867-28238-1-x-men-vs-the-avenge_icon.jpg		
28224	1987	6	25391-3843-28224-1-fantastic-four-vs-x_icon.jpg		
313323	1987	6	2179577-nmfespver87g_icon.jpg		
28153	1987	6	25321-3853-28153-1-mephisto-vs---_icon.jpg		
315152	1987	6	2193529-pxf1044_icon.jpg		
315153	1987	6	2193530-pxf1043_icon.jpg		
47399	1987	7	41739-3626-47399-1-classic-x-men_icon.jpg		
28355	1987	7	25513-3867-28355-1-x-men-vs-the-avenge_icon.jpg		
28351	1987	7	1672002-uncanny_x_men__1963__219_icon.jpeg		
28264	1987	7	25424-3853-28264-1-mephisto-vs---_icon.jpg		
28341	1987	7	25499-3143-28341-1-marvel-fanfare_icon.jpg		
315151	1987	7	2193528-pxf1045_icon.jpg		
315150	1987	7	2193525-pxf1046_icon.jpg		
47400	1987	8	41740-3626-47400-1-classic-x-men_icon.jpg		
28470	1987	8	25619-3092-28470-1-uncanny-x-men-the_icon.jpg		
315145	1987	8	2193519-pxf1049_icon.jpg		
315146	1987	8	2193521-pxf1048_icon.jpg		
47401	1987	9	41741-3626-47401-1-classic-x-men_icon.jpg		
28577	1987	9	1672003-uncanny_x_men__1963__221_icon.jpeg		
133039	1987	9	446504-13530_4_004_icon.jpg		
28575	1987	9	25717-2294-28575-1-thor_icon.jpg		
315143	1987	9	2193516-pxf1051_icon.jpg		
47402	1987	10	41742-3626-47402-1-classic-x-men_icon.jpg		
28700	1987	10	25834-3092-28700-1-uncanny-x-men-the_icon.jpg		
315140	1987	10	2193512-pxf1053_icon.jpg		
315141	1987	10	2193514-pxf1052_icon.jpg		
47403	1987	11	41743-3626-47403-1-classic-x-men_icon.jpg		
28817	1987	11	1672005-uncanny_x_men__1963__223_icon.jpeg		
315137	1987	11	2193507-pxf1055_icon.jpg		
315139	1987	11	2193510-pxf1054_icon.jpg		
47404	1987	12	41744-3626-47404-1-classic-x-men_icon.jpg		
28935	1987	12	26051-3092-28935-1-uncanny-x-men-the_icon.jpg		
315136	1987	12	2193506-pxf1056_icon.jpg		
47405	1988	1	41745-3626-47405-1-classic-x-men_icon.jpg		
145984	1988	1	641735-58_icon.jpg		
133040	1988	1	446505-13530_4_005_icon.jpg		
315132	1988	1	2193501-pxf1060_icon.jpg		
315133	1988	1	2193502-pxf1059_icon.jpg		
315134	1988	1	2193504-pxf1058_icon.jpg		
47406	1988	2	41746-3626-47406-1-classic-x-men_icon.jpg		
29273	1988	2	26364-3092-29273-1-uncanny-x-men-the_icon.jpg		
315130	1988	2	2193499-pxf1062_icon.jpg		
315131	1988	2	2193500-pxf1061_icon.jpg		
47407	1988	3	41747-3626-47407-1-classic-x-men_icon.jpg		
29383	1988	3	26467-3092-29383-1-uncanny-x-men-the_icon.jpg		
29405	1988	3	26488-3234-29405-1-new-mutants-the_icon.jpg		
315128	1988	3	2193490-pxf1064_icon.jpg		
315129	1988	3	2193491-pxf1063_icon.jpg		
313201	1988	4	2177872-nmf34_icon.jpg		
47408	1988	4	41748-3626-47408-1-classic-x-men_icon.jpg		
314319	1988	4	2187777-pxf1066_icon.jpg		
314320	1988	4	2187782-pxf1065_icon.jpg		
29485	1988	4	26561-3143-29485-1-marvel-fanfare_icon.jpg		
313202	1988	5	2177873-nmf35_icon.jpg		
47409	1988	5	41749-3626-47409-1-classic-x-men_icon.jpg		
29629	1988	5	26695-3234-29629-1-new-mutants-the_icon.jpg		
29603	1988	5	26673-3092-29603-1-uncanny-x-men-the_icon.jpg		
334011	1988	5	2318679-112_icon.jpg		
313203	1988	6	2177877-nmf36_icon.jpg		
47410	1988	6	41750-3626-47410-1-classic-x-men_icon.jpg		
29719	1988	6	26781-3092-29719-1-uncanny-x-men-the_icon.jpg		
171403	1988	6	956679-ma63_icon.jpg		
314315	1988	6	2187756-pxf1070_icon.jpg		
314316	1988	6	2187757-pxf1069_icon.jpg		
334015	1988	6	2318683-113_icon.jpg		
47411	1988	7	41751-3626-47411-1-classic-x-men_icon.jpg		
29838	1988	7	26886-3092-29838-1-uncanny-x-men-the_icon.jpg		
314314	1988	7	2187755-pxf1071_icon.jpg		
334016	1988	7	2318694-114_icon.jpg		
66335	1988	8	50530-3658-66335-1-x-factor-annual_icon.jpg		
47412	1988	8	41752-3626-47412-1-classic-x-men_icon.jpg		
29935	1988	8	26975-3217-29935-1-alpha-flight_icon.jpg		
48866	1988	8	42738-4079-48866-1-what-the--_icon.jpg		
314313	1988	8	2187751-pxf1072_icon.jpg		
47413	1988	9	41753-3626-47413-1-classic-x-men_icon.jpg		
30103	1988	9	27132-3092-30103-1-uncanny-x-men-the_icon.jpg		
30105	1988	9	27134-4058-30105-1-marvel-comics-presen_icon.jpg		
48867	1988	9	42739-4079-48867-1-what-the--_icon.jpg		
314312	1988	9	2187750-pxf1073_icon.jpg		
47414	1988	10	41754-3626-47414-1-classic-x-men_icon.jpg		
30194	1988	10	27217-3092-30194-1-uncanny-x-men-the_icon.jpg		
30184	1988	10	27207-3143-30184-1-marvel-fanfare_icon.jpg		
108152	1988	10	2031443-1892862_uncanny_x_men_annual_12_icon.jpg		
48868	1988	10	42740-4079-48868-1-what-the--_icon.jpg		
30232	1988	10	1672013-uncanny_x_men__1963__236_icon.jpeg		
314311	1988	10	2187745-pxf1074_icon.jpg		
334022	1988	10	2318702-117_icon.jpg		
47415	1988	11	41755-3626-47415-1-classic-x-men_icon.jpg		
30360	1988	11	27363-3092-30360-1-uncanny-x-men-the_icon.jpg		
48869	1988	11	42741-4079-48869-1-what-the--_icon.jpg		
30326	1988	11	27338-3092-30326-1-uncanny-x-men-the_icon.jpg		
47416	1988	12	41756-3626-47416-1-classic-x-men_icon.jpg		
30448	1988	12	1868163-uncanny_x_men__1963__239_icon.jpeg		
278080	1988	12	1898932-saga_di_protheus___speciale_x_men_1_icon.jpg		
314309	1988	12	2187741-pxf1076_icon.jpg		
183735	1989	-1	1030547-x_men_madness_in_murderworld__giveaway__p00_icon.jpg		
230118	1989	-1	1343496-1_icon.jpg		
315135	1989	-1	2193505-pxf1057_icon.jpg		
30691	1989	0	27661-2129-30691-1-fantastic-four-annua_icon.jpg		
30677	1989	0	27648-2295-30677-1-thor-annual_icon.jpg		
107609	1989	1	102160-10757-107609-1-uncanny-x-men-annual_icon.jpg		
110292	1989	1	131944-3626-110292-1-classic-x-men_icon.JPG		
30797	1989	1	1868164-uncanny_x_men__1963__240_icon.jpeg		
189494	1989	1	1080718-cover_icon.jpg		
314308	1989	1	2187734-pxf1077_icon.jpg		
47417	1989	2	41757-3626-47417-1-classic-x-men_icon.jpg		
30905	1989	2	27860-3092-30905-1-uncanny-x-men-the_icon.jpg		
314307	1989	2	2187732-pxf1078_icon.jpg		
313624	1989	2	2181909-excalibur__01__icon.jpg		
311420	1989	2	2162939-fxf114_icon.jpg		
47418	1989	3	41758-3626-47418-1-classic-x-men_icon.jpg		
31006	1989	3	1973926-uncanny_x_men__1963__242_icon.jpeg		
31009	1989	3	27954-3657-31009-1-x-factor_icon.jpg		
47419	1989	4	41759-3626-47419-1-classic-x-men_icon.jpg		
31117	1989	4	1868165-uncanny_x_men__1963__243d_icon.jpeg		
31108	1989	4	28038-3855-31108-1-punisher-the_icon.jpg		
