issue_id	publish_year	publish_month	icon_url	"Character Id: 1464, Name: Iceman"	Number of Issues: 3517
311414	1988	8	2162920-fxf108_icon.jpg		
30074	1988	9	27107-3657-30074-1-x-factor_icon.jpg		
30067	1988	9	27100-3863-30067-1-strange-tales_icon.jpg		
29034	1988	9	26140-3851-29034-1-marvel-masterworks_icon.jpg		
311415	1988	9	2162922-fxf109_icon.jpg		
30213	1988	10	27233-4082-30213-1-x-terminators_icon.jpg		
30198	1988	10	27221-3657-30198-1-x-factor_icon.jpg		
48868	1988	10	42740-4079-48868-1-what-the--_icon.jpg		
95259	1988	10	2032730-01_icon.jpg		
311416	1988	10	2162923-fxf110_icon.jpg		
334022	1988	10	2318702-117_icon.jpg		
48869	1988	11	42741-4079-48869-1-what-the--_icon.jpg		
29038	1988	11	26144-3851-29038-1-marvel-masterworks_icon.jpg		
30329	1988	11	27341-3657-30329-1-x-factor_icon.jpg		
311417	1988	11	2162928-fxf111_icon.jpg		
95260	1988	12	2032731-02_icon.jpg		
30451	1988	12	1636642-x_factor__1986_1st_series__35_icon.jpeg		
311418	1988	12	2162933-fxf112_icon.jpg		
30609	1989	0	27592-3658-30609-1-x-factor-annual_icon.jpg		
30800	1989	1	27765-3657-30800-1-x-factor_icon.jpg		
169716	1989	1	944322-imagehandler.ashx_icon.jpeg		
30908	1989	2	27863-3657-30908-1-x-factor_icon.jpg		
311420	1989	2	2162939-fxf114_icon.jpg		
47418	1989	3	41758-3626-47418-1-classic-x-men_icon.jpg		
31009	1989	3	27954-3657-31009-1-x-factor_icon.jpg		
31006	1989	3	1973926-uncanny_x_men__1963__242_icon.jpeg		
311425	1989	3	2162953-fxf115_icon.jpg		
31120	1989	4	28050-3657-31120-1-x-factor_icon.jpg		
31117	1989	4	1868165-uncanny_x_men__1963__243d_icon.jpeg		
311426	1989	4	2162957-fxf116_icon.jpg		
31233	1989	5	1636643-x_factor__1986_1st_series__40_icon.jpeg		
311427	1989	5	2162958-fxf117_icon.jpg		
31232	1989	5	28148-3521-31232-1-west-coast-avengers_icon.jpg		
31353	1989	6	28253-3657-31353-1-x-factor_icon.jpg		
31363	1989	6	28261-3234-31363-1-new-mutants-the_icon.jpg		
31328	1989	6	28231-4058-31328-1-marvel-comics-presen_icon.jpg		
311428	1989	6	2162961-fxf118_icon.jpg		
334227	1989	6	2321791-125_icon.jpg		
31463	1989	7	28350-3657-31463-1-x-factor_icon.jpg		
31443	1989	7	28333-4067-31443-1-saga-of-the-sub-mari_icon.jpg		
31454	1989	7	28344-4249-31454-1-what-if-_icon.jpg		
57805	1989	7	48337-4251-57805-1-wolverine-saga-the_icon.jpg		
311429	1989	7	2162965-fxf119_icon.jpg		
31568	1989	8	28443-3657-31568-1-x-factor_icon.jpg		
311335	1989	8	2162389-inf102_icon.jpg		
311430	1989	8	2162969-fxf120_icon.jpg		
31152	1989	8	28069-3143-31152-1-marvel-fanfare_icon.jpg		
65016	1989	9	1798129-marvel_tales__1964_marvel__227d__icon.jpeg		
31681	1989	9	28539-3657-31681-1-x-factor_icon.jpg		
311431	1989	9	2162970-fxf121_icon.jpg		
31792	1989	10	28635-3657-31792-1-x-factor_icon.jpg		
30666	1989	10	27638-3851-30666-1-marvel-masterworks_icon.jpg		
65018	1989	10	1798130-marvel_tales__1964_marvel__228d_icon.jpeg		
311432	1989	10	2162972-fxf122_icon.jpg		
31938	1989	11	28760-3657-31938-1-x-factor_icon.jpg		
31899	1989	11	28728-3657-31899-1-x-factor_icon.jpg		
31937	1989	11	28759-4249-31937-1-what-if-_icon.jpg		
65019	1989	11	1798131-marvel_tales__1964_marvel__229d_icon.jpeg		
31887	1989	11	28720-4249-31887-1-what-if-_icon.jpg		
30670	1989	11	27641-3851-30670-1-marvel-masterworks_icon.jpg		
31866	1989	11	28699-4052-31866-1-excalibur_icon.jpg		
311337	1989	11	2162391-inf104_icon.jpg		
311433	1989	11	2162974-fxf123_icon.jpg		
32077	1989	12	28886-3657-32077-1-x-factor_icon.jpg		
32035	1989	12	28851-3657-32035-1-x-factor_icon.jpg		
313216	1989	12	2177904-nmf48_icon.jpg		
311434	1989	12	2162977-fxf124_icon.jpg		
65026	1990	1	1798863-marvel_tales__1964_marvel__233d_icon.jpeg		
33611	1990	1	30218-4428-33611-1-x-men-spotlight-on-_icon.jpg		
32340	1990	1	1636644-x_factor__1986_1st_series__50_icon.jpeg		
32339	1990	1	29107-4249-32339-1-what-if-_icon.jpg		
166761	1990	1	912356-enslavers_icon.jpg		
278081	1990	1	1898946-xmen_2_icon.jpg		
311339	1990	1	2162393-inf106_icon.jpg		
311435	1990	1	2162978-fxf125_icon.jpg		
65029	1990	2	1798864-marvel_tales__1964_marvel__234d_icon.jpeg		
47431	1990	2	41771-3626-47431-1-classic-x-men_icon.jpg		
32448	1990	2	29202-3657-32448-1-x-factor_icon.jpg		
311436	1990	2	2162980-fxf126_icon.jpg		
334235	1990	2	2321835-133_icon.jpg		
32539	1990	3	1636645-x_factor__1986_1st_series__52_icon.jpeg		
311437	1990	3	2162982-fxf127_icon.jpg		
32669	1990	4	1798894-new_mutants__1983_1st_series__088_icon.jpeg		
32650	1990	4	29384-3657-32650-1-x-factor_icon.jpg		
32632	1990	4	29366-3143-32632-1-marvel-fanfare_icon.jpg		
314290	1990	4	2187666-pxf1092_icon.jpg		
311438	1990	4	2162983-fxf128_icon.jpg		
273475	1990	4	1855741-xmarvel002_icon.jpg		
32744	1990	5	29468-3657-32744-1-x-factor_icon.jpg		
313663	1990	5	2181963-01_icon.jpg		
314289	1990	5	2187642-pxf1093_icon.jpg		
311440	1990	5	2162984-fxf129_icon.jpg		
334239	1990	5	2321839-136_icon.jpg		
273476	1990	5	1855742-xmarvel003_icon.jpg		
47684	1990	6	42015-6685-47684-1-x-men-classic_icon.jpg		
32864	1990	6	29573-3657-32864-1-x-factor_icon.jpg		
314288	1990	6	2187641-pxf1094_icon.jpg		
311441	1990	6	2162985-fxf130_icon.jpg		
273477	1990	6	1855756-xmarvel004_icon.jpg		
47685	1990	7	1811852-x_men_classic__1986_classic_x_men__49_icon.jpeg		
32985	1990	7	1638293-x_factor__1986_1st_series__56_icon.jpeg		
314287	1990	7	2187640-pxf1095_icon.jpg		
311442	1990	7	2162986-fxf131_icon.jpg		
169016	1990	7	1286435-marvel_age_90_icon.jpg		
228382	1990	7	1329352-xmv5_icon.jpg		
66336	1990	8	50531-3658-66336-1-x-factor-annual_icon.jpg		
47686	1990	8	42017-6685-47686-1-x-men-classic_icon.jpg		
33102	1990	8	29782-3657-33102-1-x-factor_icon.jpg		
144023	1990	8	629684-x1_icon.jpg		
273745	1990	8	1857257-xmarvel6_icon.jpg		
311443	1990	8	2162988-fxf132_icon.jpg		
33232	1990	9	29894-3657-33232-1-x-factor_icon.jpg		
32223	1990	9	28997-3851-32223-1-marvel-masterworks_icon.jpg		
273746	1990	9	1857286-xmarvel7_icon.jpg		
311347	1990	9	2162401-inf114_icon.jpg		
311444	1990	9	2162989-fxf133_icon.jpg		
33253	1990	9	29908-4058-33253-1-marvel-comics-presen_icon.jpg		
33338	1990	10	29991-3657-33338-1-x-factor_icon.jpg		
32221	1990	10	28995-3851-32221-1-marvel-masterworks_icon.jpg		
273747	1990	10	1857288-xmarvel8_icon.jpg		
311348	1990	10	2162402-inf115_icon.jpg		
311445	1990	10	2162991-fxf134_icon.jpg		
334774	1990	10	2330814-141_icon.jpg		
33468	1990	11	1798903-new_mutants__1983_1st_series__095_icon.jpeg		
33446	1990	11	1703505-x_factor__1986_1st_series__60_icon.jpeg		
273749	1990	11	1857295-xmarvel9_icon.jpg		
311349	1990	11	2162404-inf116_icon.jpg		
311446	1990	11	2162993-fxf135_icon.jpg		
33554	1990	12	1703506-x_factor__1986_1st_series__61_icon.jpeg		
106559	1990	12	1798906-new_mutants__1983_1st_series__096_icon.jpeg		
273750	1990	12	1857312-xmarvel10_icon.jpg		
201514	1990	12	1160323-excalibur_weird_war_3_icon.jpg		
311350	1990	12	2162405-inf117_icon.jpg		
311447	1990	12	2162997-fxf136_icon.jpg		
66425	1991	1	50617-4397-66425-1-ghost-rider_icon.jpg		
66337	1991	1	50532-3658-66337-1-x-factor-annual_icon.jpg		
33816	1991	1	1798907-new_mutants__1983_1st_series__097_icon.jpeg		
33807	1991	1	1630103-x_factor__1986_1st_series__62_icon.jpeg		
33793	1991	1	1596919-uncanny_x_men__1963__272_icon.jpeg		
33701	1991	1	30293-2350-33701-1-avengers-annual_icon.jpg		
108825	1991	1	114307-10757-108825-1-uncanny-x-men-annual_icon.gif		
273751	1991	1	1857314-xmarvel11_icon.jpg		
277694	1991	1	1895047-gli_incredibili_x_men_7_icon.jpg		
311351	1991	1	2162406-inf118_icon.jpg		
311451	1991	1	2163032-fxf137_icon.jpg		
33907	1991	2	1767032-x_factor__1986_1st_series__63d_icon.jpeg		
33893	1991	2	1598031-uncanny_x_men__1963__273_icon.png		
273752	1991	2	1857318-xmarvel12_icon.jpg		
311352	1991	2	2162407-inf119_icon.jpg		
311452	1991	2	2163034-fxf138_icon.jpg		
34009	1991	3	30564-4249-34009-1-what-if-_icon.jpg		
129887	1991	3	1636647-x_factor__1986_1st_series__64_icon.jpeg		
138248	1991	3	536702-wt11_icon.jpg		
311353	1991	3	2162409-inf120_icon.jpg		
311453	1991	3	2163036-fxf139_icon.jpg		
65056	1991	4	49977-2293-65056-1-marvel-tales_icon.jpg		
34123	1991	4	1636648-x_factor__1986_1st_series__65_icon.jpeg		
34112	1991	4	30658-3519-34112-1-web-of-spider-man_icon.jpg		
34099	1991	4	1816650-marvel_comics_presents__1988_1995_1st_series__74_icon.jpeg		
311454	1991	4	2163037-fxf140_icon.jpg		
34217	1991	5	1636649-x_factor__1986_1st_series__66_icon.jpeg		
34216	1991	5	30748-4249-34216-1-what-if-_icon.jpg		
273791	1991	5	1857453-xmarvel14_icon.jpg		
311455	1991	5	2163041-fxf141_icon.jpg		
334787	1991	5	2330841-148_icon.jpg		
34316	1991	6	30838-3657-34316-1-x-factor_icon.jpg		
311456	1991	6	2163055-fxf142_icon.jpg		
86088	1991	7	2032407-1780942_marvel_super_heroes_6_summer_special_super_icon.jpg		
34433	1991	7	1636650-x_factor__1986_1st_series__68_icon.jpeg		
273806	1991	7	1857479-xmarvel16_17_icon.jpg		
311457	1991	7	2163056-fxf143_icon.jpg		
52008	1991	8	44955-4600-52008-1-sleepwalker_icon.jpg		
34548	1991	8	31040-3657-34548-1-x-factor_icon.jpg		
32227	1991	8	29001-3851-32227-1-marvel-masterworks_icon.jpg		
34529	1991	8	31021-4596-34529-1-infinity-gauntlet_icon.jpg		
311458	1991	8	2163057-fxf144_icon.jpg		
34665	1991	9	31148-3657-34665-1-x-factor_icon.jpg		
34661	1991	9	1656393-uncanny_x_men__1963__280_icon.jpeg		
34663	1991	9	31146-4249-34663-1-what-if-_icon.jpg		
34694	1991	9	31167-4058-34694-1-marvel-comics-presen_icon.jpg		
273814	1991	9	1857499-xmarvel18_icon.jpg		
311459	1991	9	2163058-fxf145_icon.jpg		
111581	1991	9	153257-18876-111581-1-spider-man-saga_icon.jpg		
313227	1991	10	2177923-nmf59_icon.jpg		
34784	1991	10	1629813-x_men__1991__001d_icon.jpg		
34779	1991	10	1656390-uncanny_x_men__1963__281a_icon.jpeg		
34777	1991	10	2164159-silver_surfer__1987_2nd_series__56_icon.jpeg		
311460	1991	10	2163059-fxf146_icon.jpg		
34900	1991	11	1630088-x_men__1991__002_icon.jpeg		
34895	1991	11	1656389-uncanny_x_men__1963__282_icon.jpeg		
34932	1991	11	1890396-marvel_comics_presents__1988_1995_1st_series__89_icon.jpeg		
184320	1991	11	1034741-13_icon.jpg		
311461	1991	11	2163060-fxf147_icon.jpg		
35019	1991	12	1630092-x_men__1991__003_icon.jpeg		
107061	1991	12	1656388-uncanny_x_men__1963__283_icon.jpeg		
150226	1991	12	680717-1990_icon.jpg		
273840	1991	12	1857544-xmarvel21_icon.jpg		
314208	1991	12	2186733-pxf1112_icon.jpg		
311462	1991	12	2163061-fxf148_icon.jpg		
160694	1991	12	843539-spm_saga4_icon.jpg		
91313	1992	0	58318-10757-91313-1-uncanny-x-men-annual_icon.jpg		
35112	1992	0	31529-4822-35112-1-x-force-annual_icon.jpg		
66338	1992	0	50533-3658-66338-1-x-factor-annual_icon.jpg		
35271	1992	1	1656384-uncanny_x_men__1963__284_icon.jpeg		
311463	1992	1	2163063-fxf149_icon.jpg		
35379	1992	2	1630101-x_men__1991__005_icon.jpeg		
35377	1992	2	31765-3657-35377-1-x-factor_icon.jpg		
107062	1992	2	1656383-uncanny_x_men__1963__285_icon.jpeg		
273871	1992	2	1857584-xmarvel23_icon.jpg		
312626	1992	2	2173051-prxtm02_icon.jpg		
35480	1992	3	1656379-uncanny_x_men__1963__286_icon.jpeg		
311464	1992	3	2163064-fxf150_icon.jpg		
312627	1992	3	2173052-prxtm03_icon.jpg		
273559	1992	3	1856442-803501_icon.jpg		
35583	1992	4	1656377-uncanny_x_men__1963__287_icon.jpeg		
273790	1992	4	1857430-xmarvel13_icon.jpg		
277839	1992	4	1896038-gli_incredibili_x_men_21_icon.jpg		
311465	1992	4	2163065-fxf151_icon.jpg		
35688	1992	5	32027-4249-35688-1-what-if-_icon.jpg		
35686	1992	5	32025-3092-35686-1-uncanny-x-men-the_icon.jpg		
273564	1992	5	1856466-803493__1__icon.jpg		
311466	1992	5	2163066-fxf152_icon.jpg		
312629	1992	5	2173054-prxtm05_icon.jpg		
35791	1992	6	1656330-uncanny_x_men__1963__289_icon.jpeg		
35783	1992	6	1918219-01_icon.jpg		
313231	1992	6	2177937-nmf63_icon.jpg		
273566	1992	6	1856500-803497_icon.jpg		
311468	1992	6	2163068-fxf153_icon.jpg		
312630	1992	6	2173055-prxtm06_icon.jpg		
35915	1992	7	1656333-uncanny_x_men__1963__290_icon.jpeg		
35899	1992	7	32197-3217-35899-1-alpha-flight_icon.jpg		
35907	1992	7	822043-infinity_war__2_001_icon.jpg		
135750	1992	7	499769-1992_exc_vs._then_x_men_icon.jpg		
273568	1992	7	1856518-803495_icon.jpg		
278012	1992	7	1898084-gli_incredibili_x_men_24_icon.jpg		
314200	1992	7	2186719-pxf1119_icon.jpg		
311469	1992	7	2163070-fxf154_icon.jpg		
312631	1992	7	2173056-prxtm07_icon.jpg		
129085	1992	7	374559-19791-129085-1-marvel-swimsuit-spec_icon.jpg		
36032	1992	8	2165617-uncanny_x_men__1963__291_icon.jpeg		
36025	1992	8	829873-infinity_war__3_icon.jpg		
36019	1992	8	32300-2128-36019-1-avengers-the_icon.jpg		
313232	1992	8	2177941-nmf64_icon.jpg		
130905	1992	8	400203-2045-130905-1-fantastic-four_icon.jpg		
36026	1992	8	32306-4230-36026-1-marc-spector-moon-k_icon.jpg		
314199	1992	8	2186718-pxf1120_icon.jpg		
311471	1992	8	2163072-fxf155_icon.jpg		
312632	1992	8	2173057-prxtm08_icon.jpg		
317403	1992	8	2218829-xmf101_icon.jpg		
36160	1992	9	32426-3092-36160-1-uncanny-x-men-the_icon.jpg		
36152	1992	9	829877-infinity_war__4_icon.jpg		
136857	1992	9	521645-32584_20070925014939_large_icon.jpg		
36156	1992	9	32422-4242-36156-1-quasar_icon.jpg		
36170	1992	9	32434-4818-36170-1-warlock-and-the-infi_icon.jpg		
130903	1992	9	1774246-fantastic_four__1961_1996_1st_series__368n_icon.jpeg		
35178	1992	9	31588-3851-35178-1-marvel-masterworks_icon.jpg		
140688	1992	9	588960-cover_icon.jpg		
273877	1992	9	1857592-xmarvel30_icon.jpg		
314198	1992	9	2186712-pxf1121_icon.jpg		
312633	1992	9	2173058-prxtm09_icon.jpg		
184373	1992	9	1034781-ohotmu_master_edition_23_1_cover_1_icon.jpg		
250148	1992	9	1574572-overkill_11_cover_icon.jpg		
36288	1992	10	32535-4249-36288-1-what-if-_icon.jpg		
36286	1992	10	2165615-uncanny_x_men__1963__293_icon.jpeg		
130904	1992	10	400231-2045-130904-1-fantastic-four_icon.jpg		
36281	1992	10	32528-4242-36281-1-quasar_icon.jpg		
207951	1992	10	1194093-overkill13_icon.jpg		
273879	1992	10	1857597-xmarvel31_icon.jpg		
314197	1992	10	2186710-pxf1122_icon.jpg		
317404	1992	10	2218831-xmf102_icon.jpg		
184369	1992	10	1034787-ohotmu_master_edition_24_1_cover_1_icon.jpg		
236787	1992	10	1435681-overkill13_icon.jpg		
106566	1992	11	92539-4605-106566-1-x-men_icon.jpg		
107063	1992	11	2165614-uncanny_x_men__1963__294p_icon.jpeg		
107129	1992	11	99798-4604-107129-1-x-force_icon.jpg		
117642	1992	11	229148-4603-117642-1-wonder-man_icon.JPG		
35179	1992	11	31589-3851-35179-1-marvel-masterworks_icon.jpg		
273880	1992	11	1857603-xmarvel32_icon.jpg		
314196	1992	11	2186708-pxf1123_icon.jpg		
317405	1992	11	2218832-xmf103_icon.jpg		
36400	1992	11	829910-infinity_war__6_icon.jpg		
106567	1992	12	92541-4605-106567-1-x-men_icon.jpg		
107067	1992	12	1811828-uncanny_x_men__1963__295u_icon.jpeg		
107130	1992	12	99824-4604-107130-1-x-force_icon.jpg		
107135	1992	12	99847-3657-107135-1-x-factor_icon.jpg		
273883	1992	12	1857619-xmarvel33_icon.jpg		
314195	1992	12	2186704-pxf1124_icon.jpg		
317407	1992	12	2218836-xmf105_icon.jpg		
187289	1993	-1	1053579-untitledx_icon.jpg		
201467	1993	-1	1160064-the_x_men_premium_edition_icon.jpg		
91314	1993	0	58319-10757-91314-1-uncanny-x-men-annual_icon.jpg		
66339	1993	0	50534-3658-66339-1-x-factor-annual_icon.jpg		
106568	1993	1	92542-4605-106568-1-x-men_icon.jpg		
107133	1993	1	99835-4604-107133-1-x-force_icon.jpg		
107136	1993	1	99859-3657-107136-1-x-factor_icon.jpg		
237610	1993	1	1445750-x_marvel34_001_icon.jpg		
314194	1993	1	2186703-pxf1125_icon.jpg		
36875	1993	2	33036-4605-36875-1-x-men_icon.jpg		
36872	1993	2	33033-4249-36872-1-what-if-_icon.jpg		
107105	1993	2	99739-3092-107105-1-uncanny-x-men-the_icon.jpg		
65591	1993	2	50135-2870-65591-1-spectacular-spider-m_icon.jpg		
237611	1993	2	1445753-x_ma35_001_icon.jpg		
314193	1993	2	2186702-pxf1126_icon.jpg		
36996	1993	3	33138-4250-36996-1-wolverine_icon.jpg		
36988	1993	3	33132-4605-36988-1-x-men_icon.jpg		
65592	1993	3	50136-2870-65592-1-spectacular-spider-m_icon.jpg		
36985	1993	3	33129-4249-36985-1-what-if-_icon.jpg		
237612	1993	3	1445755-xm36_icon.jpg		
314192	1993	3	2186700-pxf1127_icon.jpg		
126721	1993	3	347020-19176-126721-1-marvel-age_icon.jpg		
65593	1993	4	50137-2870-65593-1-spectacular-spider-m_icon.jpg		
37118	1993	4	33248-4250-37118-1-wolverine_icon.jpg		
37107	1993	4	33239-4605-37107-1-x-men_icon.jpg		
37102	1993	4	33234-3092-37102-1-uncanny-x-men-the_icon.jpg		
313343	1993	4	2179668-xforf111_icon.jpg		
122679	1993	4	303641-20490-122679-1-mys-tech-wars_icon.jpg		
237613	1993	4	1445756-xm37_icon.jpg		
314191	1993	4	2186699-pxf1128_icon.jpg		
37240	1993	5	33356-3092-37240-1-uncanny-x-men-the_icon.jpg		
313113	1993	5	2177059-whatifespxmf1998_icon.jpg		
122721	1993	5	304658-20490-122721-1-mys-tech-wars_icon.jpg		
169713	1993	5	944334-imagehandler.ashx_icon.jpeg		
314168	1993	5	2186389-pxf1129_icon.jpg		
237614	1993	5	1445758-xm38_icon.jpg		
95150	1993	6	62155-5027-95150-1-marvel-masterpieces_icon.jpg		
37402	1993	6	33497-3092-37402-1-uncanny-x-men-the_icon.jpg		
37382	1993	6	33480-5066-37382-1-x-men-unlimited_icon.jpg		
108552	1993	6	109280-5019-108552-1-infinity-crusade_icon.jpg		
314167	1993	6	2186388-pxf1130_icon.jpg		
237615	1993	6	1445760-xm39_icon.jpg		
37552	1993	7	33631-3092-37552-1-uncanny-x-men-the_icon.jpg		
37517	1993	7	33599-5019-37517-1-infinity-crusade_icon.jpg		
136883	1993	7	522491-29462_20060217123738_large_icon.jpg		
138244	1993	7	536634-wt25_icon.jpg		
314166	1993	7	2186387-pxf1131_icon.jpg		
91551	1993	8	58556-4587-91551-1-darkhawk_icon.jpg		
37689	1993	8	33758-3092-37689-1-uncanny-x-men-the_icon.jpg		
37674	1993	8	33744-3657-37674-1-x-factor_icon.jpg		
130938	1993	8	401193-4818-130938-1-warlock-and-the-infi_icon.jpg		
202259	1993	8	1231184-wxmtt_icon.jpg		
314164	1993	8	2186385-pxf1132_icon.jpg		
37831	1993	9	33885-3092-37831-1-uncanny-x-men-the_icon.jpg		
37797	1993	9	33854-5019-37797-1-infinity-crusade_icon.jpg		
313350	1993	9	2179690-xforf116_icon.jpg		
150233	1993	9	680882-x_icon.jpg		
36678	1993	9	32859-3851-36678-1-marvel-masterworks_icon.jpg		
314163	1993	9	2186384-pxf1133_icon.jpg		
237617	1993	9	1445765-xm41_icon.jpg		
278058	1993	9	1898406-gli_incredibili_x_men_38_icon.jpg		
317416	1993	9	2218850-xmf114_icon.jpg		
65726	1993	10	1630425-x_men__1991__025_icon.jpeg		
37976	1993	10	1811830-uncanny_x_men__1963__305_icon.jpeg		
37950	1993	10	33993-5019-37950-1-infinity-crusade_icon.jpg		
313351	1993	10	2179692-xforf117_icon.jpg		
36679	1993	10	32860-3851-36679-1-marvel-masterworks_icon.jpg		
314162	1993	10	2186383-2186375-pxf1134_icon.jpg		
237618	1993	10	1445768-xm42_icon.jpg		
86097	1993	10	75512-4404-86097-1-marvel-super-heroes_icon.jpg		
278061	1993	10	1898417-gli_incredibili_x_men_39_icon.jpg		
311489	1993	10	2163102-fxf169_icon.jpg		
317417	1993	10	2218853-xmf115_icon.jpg		
65727	1993	11	50270-4605-65727-1-x-men_icon.jpg		
57359	1993	11	47930-5054-57359-1-thor-corps_icon.jpg		
38134	1993	11	34155-4250-38134-1-wolverine_icon.jpg		
38133	1993	11	1811831-uncanny_x_men__1963__306_icon.jpeg		
38090	1993	11	34116-2128-38090-1-avengers-the_icon.jpg		
38098	1993	11	34124-5019-38098-1-infinity-crusade_icon.jpg		
66360	1993	11	1918155-71_icon.jpg		
313352	1993	11	2179693-xforf118_icon.jpg		
237620	1993	11	1445785-xm43_icon.jpg		
311490	1993	11	2163104-fxf170_icon.jpg		
317418	1993	11	2218859-xmf116_icon.jpg		
157257	1993	11	798779-130_1_icon.jpg		
65728	1993	12	50271-4605-65728-1-x-men_icon.jpg		
38290	1993	12	34295-3092-38290-1-uncanny-x-men-the_icon.jpg		
114163	1993	12	189187-18494-114163-1-avengers-west-coast_icon.jpg		
38246	1993	12	34253-2128-38246-1-avengers-the_icon.jpg		
159694	1993	12	832339-one_good_mutant_1_icon.jpg		
159695	1993	12	832286-marvel_creators_choice_x_men_no2_icon.jpg		
237619	1993	12	1445777-xm44_icon.jpg		
314160	1993	12	2186369-2186363-pxf1136_icon.jpg		
317419	1993	12	2218860-xmf117_icon.jpg		
136061	1994	-1	508179-2_icon.jpg		
153128	1994	-1	2198677-x_men_the_wedding_album__1_1994__icon.jpg		
201539	1994	-1	1160628-ashcan_icon.jpg		
300405	1994	-1	2061174-drakescakes_vol2_issue5_cover_icon.png		
300406	1994	-1	2061173-drakescakes_vol2_issue4_cover_icon.png		
38545	1994	1	34511-3092-38545-1-uncanny-x-men-the_icon.jpg		
107563	1994	1	101801-3658-107563-1-x-factor-annual_icon.jpg		
202265	1994	1	1167580-x_men_01_icon.jpg		
237621	1994	1	1445795-xm45_icon.jpg		
317420	1994	1	2218861-xmf118_icon.jpg		
38654	1994	2	34609-5313-38654-1-marvels_icon.jpg		
227078	1994	2	1317791-marvel_x_men_collection_v1__2___page_1_icon.jpg		
237622	1994	2	1445796-xm46_icon.jpg		
314158	1994	2	2186353-pxf1138_icon.jpg		
317421	1994	2	2218862-xmf119_icon.jpg		
57126	1994	3	47736-5328-57126-1-spider-man-the-muta_icon.jpg		
38833	1994	3	34768-3092-38833-1-uncanny-x-men-the_icon.jpg		
38810	1994	3	34749-4249-38810-1-what-if-_icon.jpg		
65731	1994	3	50274-4605-65731-1-x-men_icon.jpg		
237623	1994	3	1445797-xm47_icon.jpg		
314157	1994	3	2186352-2186351-pxf1139_icon.jpg		
38972	1994	4	34894-3092-38972-1-uncanny-x-men-the_icon.jpg		
38952	1994	4	34875-4249-38952-1-what-if-_icon.jpg		
279187	1994	4	1909912-x_men046_icon.jpg		
279192	1994	4	1909938-gli_incredibili_x_men_0_icon.jpg		
293865	1994	4	2026276-marvel_miniserie001_icon.jpg		
314156	1994	4	2186350-2186349-pxf1140_icon.jpg		
39093	1994	5	35002-5338-39093-1-x-men-the-early-yea_icon.jpg		
39112	1994	5	35020-3092-39112-1-uncanny-x-men-the_icon.jpg		
243611	1994	5	1508391-x_men000cover2_icon.jpg		
293868	1994	5	2026316-marvel_miniserie002_icon.jpg		
314155	1994	5	2186348-2186347-pxf1141_icon.jpg		
39235	1994	6	35131-5338-39235-1-x-men-the-early-yea_icon.jpg		
39262	1994	6	35156-3092-39262-1-uncanny-x-men-the_icon.jpg		
243612	1994	6	1508402-x_factor000cover3_icon.jpg		
279199	1994	6	1909982-x_men048_icon.jpg		
293871	1994	6	2026320-marvel_miniserie003_icon.jpg		
314154	1994	6	2186346-pxf1142_icon.jpg		
311501	1994	6	2163120-fxf177_icon.jpg		
318832	1994	6	2229026-p00001_icon.jpg		
118807	1994	6	245653-19791-118807-1-marvel-swimsuit-spec_icon.jpg		
39383	1994	7	35260-5338-39383-1-x-men-the-early-yea_icon.jpg		
39405	1994	7	35281-3092-39405-1-uncanny-x-men-the_icon.jpg		
39369	1994	7	35246-5299-39369-1-galactic-guardians_icon.jpg		
313736	1994	7	2182098-00_icon.jpg		
279200	1994	7	1909987-x_men049_icon.jpg		
314153	1994	7	2186290-2186288-pxf1143_icon.jpg		
39538	1994	8	35402-4993-39538-1-cable_icon.jpg		
39515	1994	8	35384-5338-39515-1-x-men-the-early-yea_icon.jpg		
279202	1994	8	1909993-x_men050_icon.jpg		
39508	1994	8	35377-5044-39508-1-secret-defenders-th_icon.jpg		
293873	1994	8	2026335-marvel_miniserie005_icon.jpg		
314152	1994	8	2186287-2186286-pxf1144_icon.jpg		
294274	1994	8	2030379-00_icon.jpg		
317427	1994	8	2218873-xmf125_icon.jpg		
39657	1994	9	35513-5066-39657-1-x-men-unlimited_icon.jpg		
39655	1994	9	35511-4249-39655-1-what-if-_icon.jpg		
39650	1994	9	35506-5044-39650-1-secret-defenders-th_icon.jpg		
39656	1994	9	35512-5338-39656-1-x-men-the-early-yea_icon.jpg		
279203	1994	9	1910004-x_men051_icon.jpg		
314151	1994	9	2186285-pxf1145_icon.jpg		
317428	1994	9	2218875-xmf126_icon.jpg		
39824	1994	10	35666-4993-39824-1-cable_icon.jpg		
65130	1994	10	50024-2293-65130-1-marvel-tales_icon.jpg		
279204	1994	10	1910013-x_men052_icon.jpg		
314150	1994	10	2186284-2186283-pxf1146_icon.jpg		
70412	1994	10	72561-5322-70412-1-sabretooth-classic_icon.jpg		
65739	1994	11	50282-4605-65739-1-x-men_icon.jpg		
39975	1994	11	35803-3092-39975-1-uncanny-x-men-the_icon.jpg		
279205	1994	11	1910040-x_men053_icon.jpg		
70491	1994	12	73721-9204-70491-1-x-men-the-ultra-col_icon.jpg		
40115	1994	12	35932-3092-40115-1-uncanny-x-men-the_icon.jpg		
40090	1994	12	35909-5066-40090-1-x-men-unlimited_icon.jpg		
119964	1994	12	255073-18442-119964-1-marvel-holiday-speci_icon.jpg		
279206	1994	12	1910047-x_men054_icon.jpg		
